EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXJ,Idle Air Control (IAC) Valve,5.4L,19A089,Left side of intake manifold,C110,4,F5,,,,,,
EXJ,Ignition Coils 1 and 2,,NA,Top right side of engine,C116,1,E1,,,,,,
EXJ,Ignition Coils 3 and 4,,NA,Top left side of engine,C117,1,E10,,,,,,
EXJ,Ignition Key Warning Switch,,NA,In steering column,,,,,,,,,
EXJ,Ignition Switch,,11572,Mounted in steering column,C250,7,F5,,,13,23,,
EXJ,In-Car Temperature Sensor,,NA,Behind center of I/P,C279,7,A9,,,,,,
EXJ,Inertia Fuel Shutoff Switch,,9341,Behind right side of I/P,C204,7,D10,,,,,,
EXJ,Instrument Cluster,,NA,Left side of I/P,C237,8,A4,,,62,6,,
EXJ,Instrument Cluster,,NA,Left side of I/P,C238,8,A4,,,62,6,,
EXJ,Intake Air Temperature (IAT) Sensor,4.6L,9C674,On intake manifold,C107,1,C10,,,,,,
EXJ,Intake Air Temperature (IAT) Sensor,5.4L,9C674,On intake manifold,C107,4,F5,,,,,,
EXJ,Intake Manifold Tuning Valve,4.6L,NA,Top front of engine,C118,1,F6,,,,,,
EXJ,Intake Manifold Tuning Valve,5.4L,NA,Top front of engine,C118,5,F6,,,,,,
EXJ,Interior Lamp Relay,,NA,In central junction box,,,,,,11,5,,
EXJ,Keypad Switch Assembly,,NA,Left front door panel,C514,13,D1,,,117,5,,
EXJ,Knock Sensor (KS),4.6L,12A699,Right side of engine,C103,2,A7,,,,,,
EXJ,Knock Sensor (KS),5.4L,12A699,Right side of engine,C103,3,A3,,,,,,
EXJ,Left Air Spring Solenoid,,NA,Front of left rear wheelwell,C420,12,F5,,,,,,
EXJ,Left Exterior Rear View Mirror,W/O Memory,17683,"Left side of vehicle, on door",C507,11,C1,,,124,5,,
EXJ,Left Exterior Rear View Mirror,W/Memory,17683,"Left side of vehicle, on door",C507,11,C1,,,124,8,,
EXJ,Left Fog Lamp,4.6L,15A254,Left front of vehicle,C144,2,F8,,,,,,
EXJ,Left Fog Lamp,5.4L,15A254,Left front of vehicle,C144,3,F8,,,,,,
EXJ,Left Front Door Ajar Switch,,NA,Rear of left door,C501,12,D1,,,,,,
EXJ,Left Front Door Courtesy Lamp,,13776,In left door interior door panel,C502,12,E1,,,,,,
EXJ,Left Front Door Lock Actuator,,14017,Bottom rear of left door,C504,12,D1,,,,,,
EXJ,Left Front Door Speaker,,18808,Front of left door,C500,13,F2,,,,,,
EXJ,Left Front Park/Turn Lamp,4.6L,13035,Left front of vehicle,C145,2,D10,,,,,,
EXJ,Left Front Park/Turn Lamp,5.4L,13035,Left front of vehicle,C145,5,D10,,,,,,
EXJ,Left Front Power Door Lock Switch,,NA,In armrest of left front door panel,C508,13,E1,,,110,4,,
EXJ,Left Front Power Window Motor,,14631,In left front door,C506,13,C1,,,,,,
EXJ,Left Front Power Window Switch,,NA,In armrest of left interior door panel,C509,12,C1,,,100,4,,
EXJ,Left Front Power Window Switch,,NA,In armrest of left interior door panel,C510,12,C1,,,100,4,,
EXJ,Left Front Wheel 4WABS Sensor,4.6L,2C204,At left front wheel,C153,2,A10,,,,,,
EXJ,Left Front Wheel 4WABS Sensor,5.4L,2C204,At left front wheel,C153,4,A8,,,,,,
EXJ,Left Headlamp,4.6L,13006,Left front corner of vehicle,C143,2,E10,,,,,,
EXJ,Left Headlamp,5.4L,13006,Left front corner of vehicle,C143,5,E10,,,,,,
EXJ,Left Interior/Map Lamp,,NA,In overhead console,C937,,,,,,,,
EXJ,Left Interior/Map Lamp,,NA,In overhead console,C938,,,,,,,,
EXJ,Left License Lamp,,13550,Left rear of vehicle,C401,12,F10,,,,,,
EXJ,Left Primary Crash Sensor,4.6L,14B004,Left front of engine compartment,C141,2,F7,,,,,,
EXJ,Left Primary Crash Sensor,5.4L,14B004,Left front of engine compartment,C141,3,F7,,,,,,
EXJ,Left Rear Door Ajar Switch,,NA,Rear of left rear door,C701,11,E1,,,,,,
EXJ,Left Rear Door Lock Actuator,,14017,Bottom of left rear door,C704,12,F2,,,,,,
EXJ,Left Rear Door Speaker,,18947,Front center in left rear door,C700,11,F3,,,,,,
EXJ,Left Rear Power Window Motor,,14631,In left rear door,C706,12,E1,,,,,,
EXJ,Left Rear Power Window Switch,,NA,In armrest of left interior door panel,C709,11,F2,,,100,5,,
EXJ,Left Rear Tail Lamp,,NA,Left rear corner of vehicle,C409,13,F8,,,,,,
EXJ,Left Rear Vent Window Motor,,NA,Left rear corner panel,C440,11,F8,,,,,,
EXJ,Left Rear Vent Window Switch,,NA,Center of overhead console,C930,,,,,101,8,,
EXJ,Left Reversing Lamp,Navigator,13416,Left rear corner of vehicle,C406,11,F9,,,,,,
EXJ,Left Reversing Lamp,Expedition,13416,Left rear corner of vehicle,C406,13,F7,,,,,,
EXJ,Left Running Board Lamps,,NA,Left side under front & rear doors,C450,11,F3,,,,,,
EXJ,Left Running Board Lamps,,NA,Left side under front & rear doors,C451,11,F3,,,,,,
EXJ,Left Side Lamp,,NA,Left front fender,C155,3,E10,,,,,,
EXJ,Left Side Rail Lamp,,NA,In headliner above left rear door,C927,11,B1,,,,,,
EXJ,Left Stop/Park/Turn Lamp,,NA,Left rear corner of vehicle,C404,12,F8,,,,,,
EXJ,Left Vanity Lamp,,NA,In left visor,C902,12,A1,,,,,,
EXJ,Liftgate Ajar Switch,,NA,Center of liftgate,C449,13,D10,,,,,,
EXJ,Liftgate Door Lock Actuator,,NA,Inside behind panel center of liftgate,C448,11,E10,,,,,,
EXJ,Lock Relay Block,,NA,Behind right side of I/P,,12,B1,,,13,25,,
EXJ,Low Pitch Horn,4.6L,13A803,On right radiator support,C137,2,F3,,,,,,
EXJ,Low Pitch Horn,5.4L,13A803,On right radiator support,C137,3,E1,,,,,,
EXJ,Main Light Switch,,NA,Lower left side of I/P,C244,8,C1,,,13,23,,
EXJ,Main Light Switch,,NA,Lower left side of I/P,C245,8,C1,,,13,24,,
EXJ,Main Light Switch,,NA,Lower left side of I/P,C246,8,C1,,,13,24,,
EXJ,Mass Air Flow (MAF) Sensor,4.6L,128579,In air cleaner assembly,C1026,2,C10,,,24,11,,
EXJ,Mass Air Flow (MAF) Sensor,5.4L,128579,In air cleaner assembly,C1026,3,D10,,,25,11,,
EXJ,Memory Set Switch,,NA,Left front door panel,C503,13,C1,,,123,6,,
EXJ,Multifunction Switch,,13K359,Left side of steering column,C258,,,,,90,6,,
EXJ,Multifunction Switch,,13K359,Left side of steering column,C259,,,,,85,3,,
EXJ,One Touch Down Relay,,NA,In junction box fuse/relay panel,,,,,,11,5,,
EXJ,Output Shaft Speed (OSS) Sensor,"4R70W Transmission, 4x2",7H103,Left side of transmission,C187,6,A3,,,29,6,,
EXJ,Output Shaft Speed (OSS) Sensor,"4R70W Transmission, 4x4",7H103,Left side of transmission,C187,6,A8,,,29,6,,
EXJ,Output Shaft Speed (OSS) Sensor,"4R100 Transmission, 4x2",7H103,Left side of transmission,C187,6,F4,,,30,6,,
EXJ,Output Shaft Speed (OSS) Sensor,"4R100 Transmission, 4x4",7H103,Left side of transmission,C187,6,E10,,,30,6,,
EXJ,Overhead Trip Computer (OTC) Module,,NA,In front of overhead console,C928,,,,,102,3,,
EXJ,Park Lamp Relay,,NA,In RPO relay block,,,,,,13,25,,
EXJ,Parking Brake Switch,,15852,Right side of parking brake lever,C254,13,F3,,,,,,
EXJ,Passenger Air Bag,,044A74,Behind right side of I/P,C215,7,B10,,,,,,
EXJ,Passenger Heated Seat Module,,NA,Under passenger seat,C375,10,E1,,,119,4,,
EXJ,Passenger Heated Seat Switch,,NA,On passenger seat,C374,10,C1,,,119,3,,
EXJ,Passenger Power Seat Control Switch,,NA,On passenger seat,C372,10,B1,,,120,4,,
EXJ,Passenger Power Seat Motor Assembly,,NA,Under passenger seat,C301,10,F3,,,120,4,,
EXJ,Passenger Seat Back Heater,,NA,Under passenger seat,C373,10,A4,,,,,,
EXJ,Passenger Seat Heater and Temperature Sensor,,NA,Under passenger seat,C378,10,A3,,,,,,
EXJ,Passive Anti-Theft System (PATS) Transceiver Module,,NA,Behind instrument panel,C297,9,F4,,,112,2,,
EXJ,PCM Power Diode,,NA,In battery junction box,,,,,,,,,
EXJ,PCM Power Relay,,12A646,In battery junction box,,,,,,,,,
EXJ,Power Seat Control Switch,,NA,Left side of driver seat,C311,,,,,,,,
EXJ,Powertrain Control Module (PCM),4.6L,12A650,Right side of engine compartment,C174,1,A1,,,24,9,,
