EVTM,CELL,PAGE,NAME,QUALIFIER,REFCELL,REFPAGE,CARROT,PAGEID1,PAGEID2,ITEMID_,CELLID2
EVR,053,002,Heater Mode Switch,Without A/C,149,005,,,,,
EVR,013,003,Horn Switch,,044,001,,,,,
EVR,095,004,Horn/Cigar Lighter,,044,001,,,,,
EVR,010,004,Hourmeter,,065,001,,,,,
EVR,013,006,Hourmeter Relay,,065,001,,,,,
EVR,065,003,Hydro-Max Brakes,,047,001,,,,,
EVR,065,006,Hydro-Max Brakes,,047,001,,,,,
EVR,010,003,Hydro-max Monitor,,047,002,,,,,
EVR,013,002,Hydro-Max Monitor,,047,001,,,,,
EVR,013,007,Hydro-Max Monitor,,047,002,,,,,
EVR,065,003,Hydro-Max Monitor,,047,001,,,,,
EVR,013,001,Hydro-Max Relay,,047,001,,,,,
EVR,020,001,Hydro-Max Relay,,047,001,,,,,
EVR,013,007,Hydro-Max Warning Buzzer,,047,001,,,,,
EVR,065,003,Hydro-Max Warning Buzzer,,047,001,,,,,
EVR,010,002,Ignition Switch,,065,002,,,,,
EVR,013,004,Ignition Switch,,149,003,,,,,
EVR,020,002,Ignition Switch,,149,003,,,,,
EVR,026,001,Ignition Switch,,149,003,,,,,
EVR,029,001,Ignition Switch,,149,003,,,,,
EVR,047,001,Ignition Switch,,149,003,,,,,
EVR,048,001,Ignition Switch,,149,003,,,,,
EVR,054,002,Ignition Switch,,149,003,,,,,
EVR,010,005,LH Headlamp,,085,001,,,,,
EVR,010,005,LH Headlamp,,097,002,,,,,
EVR,010,002,LH Mirror Marker Lamp,,092,002,,,,,
EVR,092,001,LH Rear Lamp Assembly,,090,003,,,,,
EVR,093,001,LH Rear Lamp Assembly,,090,003,,,,,
EVR,013,007,LH Warning Indicator Lamp Module,,065,001,,,,,
EVR,013,007,LH Warning Indicator Lamp Module,,065,003,,,,,
EVR,026,002,LH Warning Indicator Lamp Module,,065,003,,,,,
EVR,026,003,LH Warning Indicator Lamp Module,,065,003,,,,,
EVR,029,001,LH Warning Indicator Lamp Module,,065,003,,,,,
EVR,039,001,LH Warning Indicator Lamp Module,,065,001,,,,,
EVR,010,001,Low Coolant Level Sensor,FD 1460,065,001,,,,,
EVR,010,001,Low Coolant Level Sensor,FD 1060,065,001,,,,,
EVR,013,002,Marker Lamps Switch,,092,002,,,,,
EVR,010,004,Marker Lamps Switch Illumination Lamp,,071,001,,,,,
EVR,010,004,Marker/Taillamps Relay,,092,001,,,,,
EVR,013,003,Marker/Taillamps Relay,,092,001,,,,,
EVR,085,001,Marker/Taillamps Relay,,092,001,,,,,
EVR,085,002,Marker/Taillamps Relay,,092,001,,,,,
EVR,090,003,Marker/Taillamps Relay,,092,001,,,,,
EVR,097,002,Marker/Taillamps Relay,,092,001,,,,,
EVR,097,003,Marker/Taillamps Relay,,092,001,,,,,
EVR,013,008,Neutral Sensing Switch,,020,002,,,,,
EVR,010,003,Oil Pressure Switch,W/ Flame Start,026,002,,,,,
EVR,010,003,Park Brake Signal Lamp Switch,Air Brakes,065,006,,,,,
EVR,013,007,Park Brake Warning Relay,,047,001,,,,,
EVR,097,001,Park Brake Warning Relay,,065,006,,,,,
EVR,010,003,Power Contactor Solenoid,,026,002,,,,,
EVR,012,001,Power Contactor Solenoid,,026,002,,,,,
EVR,013,001,Power Contactor Solenoid,,026,002,,,,,
EVR,020,002,Power Contactor Solenoid,,026,002,,,,,
EVR,010,003,Power Contactor Solenoid #1,,026,003,,,,,
EVR,012,001,Power Contactor Solenoid #1,,026,003,,,,,
EVR,013,001,Power Contactor Solenoid #1,,026,003,,,,,
EVR,065,005,Power Distribution,,013,003,,,,,
EVR,065,006,Power Distribution,,013,007,,,,,
EVR,065,007,Power Distribution,,013,008,,,,,
EVR,071,001,Power Distribution,,013,003,,,,,
EVR,071,001,Power Distribution,,013,004,,,,,
EVR,071,001,Power Distribution,,013,002,,,,,
EVR,080,001,Power Distribution,,013,004,,,,,
EVR,080,002,Power Distribution,,013,004,,,,,
EVR,085,001,Power Distribution,,013,002,,,,,
EVR,085,002,Power Distribution,,013,002,,,,,
EVR,090,001,Power Distribution,,013,001,,,,,
EVR,090,001,Power Distribution,,013,002,,,,,
EVR,090,002,Power Distribution,,013,007,,,,,
EVR,090,002,Power Distribution,,013,008,,,,,
EVR,092,001,Power Distribution,,013,003,,,,,
EVR,092,001,Power Distribution,,013,002,,,,,
EVR,092,002,Power Distribution,,013,002,,,,,
EVR,095,001,Power Distribution,,013,001,,,,,
