EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EVK,Drivers Air Bag,,043B13,In center of steering wheel,C2001,,,,,,,,
EVK,DSS Test Connector,,14A624,"LH rear of engine compartment, on safety wall",C137,002,A5,,,,,,
EVK,EGR Vacuum Regulator (EVR) Solenoid,3.0L,N/A,Near fuel injector #3,C142,003,B10,,,,,,
EVK,EGR Vacuum Regulator (EVR) Solenoid,4.0L,N/A,Near fuel injector #3,C142,004,F6,,,,,,
EVK,Electronic 4 Wheel Drive Module,,7E453,Under RH side of LH front seat,C306,008,F4,,,,,,
EVK,Electronic Flasher,,13350,"Behind LH side of I/P,on front of fuse panel",C217,005,F4,,,,,,
EVK,Enable PSOM Programming Connector,,14A459,Behind RH cowl panel,C226,005,D10,,,,,,
EVK,Engine Compartment Relay Box,,N/A,"LH rear of engine compartment, rear of starter relay",C171,001,A10,,,013,014,,
EVK,Engine Coolant Temperature (ECT) Sensor,3.0L,12A648,"Top center front of engine, above water pump pulley",C177,003,C1,,,,,,
EVK,Engine Coolant Temperature (ECT) Sensor,4.0L,12A648,Top LH front of engine,C177,004,D1,,,,,,
EVK,Engine Coolant Temperature Sender,3.0L,10884,Top center front of engine,C193,003,A2,,,,,,
EVK,Engine Coolant Temperature Sender,4.0L,10884,Top RH front of engine,C193,004,B1,,,,,,
EVK,Engine Oil Pressure Switch,3.0L,9278,"Top RH rear of engine, behind valve cover",C174,003,A10,,,,,,
EVK,Engine Oil Pressure Switch,4.0L,9278,"Lower LH front of engine, above engine oil pan",C174,004,E1,,,,,,
EVK,Evaporative Emissions (EVAP) Canister Purge Solenoid,,9C915,"LH side of engine, near throttle body",C166,002,D1,,,,,,
EVK,Front Auxiliary Blower Motor Switch,,18578,Top center of I/P,C278,005,A4,,,,,,
EVK,Front Axle Speed Sensor,,7F293,Mounted on top LH side transfer case,C136,008,C10,,,,,,
EVK,Front Heated Oxygen Sensor (HO2S),3.0L,9F472,"Lower RH rear of engine, on exhaust manifold",C187,003,A7,,,,,,
EVK,Front Heated Oxygen Sensor (HO2S),4.0L,9F472,"Lower RH rear of engine, on exhaust manifold",C187,004,A8,,,,,,
EVK,Fuel Injector #1,3.0L,9F593,Top of respective cylinders,C178,003,A3,,,,,,
EVK,Fuel Injector #1,4.0L,9F593,Top of respective cylinders,C178,004,A2,,,,,,
EVK,Fuel Injector #2,3.0L,9F593,Top of respective cylinders,C179,003,A5,,,,,,
EVK,Fuel Injector #2,4.0L,9F593,Top of respective cylinders,C179,004,A7,,,,,,
EVK,Fuel Injector #3,3.0L,9F593,Top of respective cylinders,C180,003,A8,,,,,,
EVK,Fuel Injector #3,4.0L,9F593,Top of respective cylinders,C180,004,A9,,,,,,
EVK,Fuel Injector #4,3.0L,9F593,Top of respective cylinders,C181,003,F5,,,,,,
EVK,Fuel Injector #4,4.0L,9F593,Top of respective cylinders,C181,004,F5,,,,,,
EVK,Fuel Injector #5,3.0L,9F593,Top of respective cylinders,C182,003,F6,,,,,,
EVK,Fuel Injector #5,4.0L,9F593,Top of respective cylinders,C182,004,F9,,,,,,
EVK,Fuel Injector #6,3.0L,9F593,Top of respective cylinders,C183,003,E10,,,,,,
EVK,Fuel Injector #6,4.0L,9F593,Top of respective cylinders,C183,004,B10,,,,,,
EVK,Fuel Pump Relay,,N/A,In engine compartment relay box,C171,001,B10,,,,,,
EVK,Fuel Pump/Fuel Gauge Sender,,9H307,"Below rear of vehicle, top of fuel tank",C457,008,F8,,,,,,
EVK,Fuse Link A,,14526,"Center of LH fender apron, at starter relay",,002,F7,,,,,,
EVK,Fuse Link B,,14526,"Center of LH fender apron, at starter relay",,002,F7,,,,,,
EVK,Fuse Link C,,14526,"Center of LH fender apron, at starter relay",,002,D10,,,,,,
EVK,Fuse Link D,,14526,"Center of LH fender apron, at starter relay",,002,F7,,,,,,
EVK,Fuse Link E,,14526,"Center of LH fender apron, at starter relay",,002,D10,,,,,,
EVK,Fuse Link F,,14526,"Center of LH fender apron, at starter relay",,002,D10,,,,,,
EVK,Fuse Link G,,14526,"RH rear of engine compartment, taped to engine control sensor harness,",C100,002,A4,,,,,,
EVK,Fuse Link K,,14526,"Center of LH fender apron, at starter relay",,002,C10,,,,,,
EVK,Fuse Panel,,14A068,"Behind LH side of I/P, left of steering column",C221,005,E1,,,,,,
EVK,Generator/Voltage Regulator,,10300,Top RH front of engine,C154,001,F5,,,,,,
EVK,Generator/Voltage Regulator,,10300,Top RH front of engine,C153,001,F5,,,,,,
EVK,Generator/Voltage Regulator,,10300,Top RH front of engine,C125,001,F5,,,,,,
