EVTM,CELL,LOCPAGE,ZONE,NAME,QUALIFIER,TYPE,CONN_NAME,FREQUENCY
EVC,151,13,F3,C402,,CON,,0
EVC,151,13,F3,C413,,CON,,0
EVC,151,13,F3,Cellular Telephone Transceiver,,COM,,0
EVC,151,13,F7,C450,JBL,CON,,0
EVC,151,13,F7,C451,JBL,CON,,0
EVC,151,13,F7,C452,JBL,CON,,0
EVC,151,13,F7,C452,Premium Sound,CON,,0
EVC,151,13,F7,C453,JBL,CON,,0
EVC,151,13,F7,C453,Premium Sound,CON,,0
EVC,151,13,F7,Radio Amplifier,JBL,COM,,0
EVC,151,13,F7,Radio Amplifier,Premium Sound,COM,,0
EVC,151,14,A1,C514,,CON,,0
EVC,151,14,A1,Trunk Lid Release Switch,,COM,,0
EVC,151,14,A2,C509,,CON,,0
EVC,151,14,A2,Left Power/Heated/Memory Mirror,,COM,,0
EVC,151,14,A3,C455,,CON,,0
EVC,151,14,A3,C456,,CON,,0
EVC,151,14,A3,C457,,CON,,0
EVC,151,14,A3,Drivers Door Module (DDM),,COM,,0
EVC,151,14,A5,C600,,CON,,0
EVC,151,14,A5,C602,,CON,,0
EVC,151,14,A5,Passengers Power Window Switch,,COM,,0
EVC,151,14,A5,Right Power/Heated/Memory Mirror,,COM,,0
EVC,151,14,A7,C610,,CON,,0
EVC,151,14,A7,Right Door Lock Motor,,COM,,0
EVC,151,14,A8,C307,,CON,,0
EVC,151,14,A8,C607,,CON,,0
EVC,151,14,A8,Right Door Courtesy Lamp,,COM,,0
EVC,151,14,B1,C513,,CON,,0
EVC,151,14,B1,C520,,CON,,0
EVC,151,14,B1,Fuel Filler Door Release Switch,,COM,,0
EVC,151,14,B10,C424,,CON,,0
EVC,151,14,B10,C412,,CON,,0
EVC,151,14,B10,Fuel Filler Door Release Solenoid,,COM,,0
EVC,151,14,B10,Right Rear Brake Sensor,,COM,,0
EVC,151,14,C1,C504,,CON,,0
EVC,151,14,C1,Drivers Door Disarm Switch,,COM,,0
EVC,151,14,C10,C428,,CON,,0
EVC,151,14,C10,Right Rear Side Marker Lamp,,COM,,0
EVC,151,14,D1,C503,,CON,,0
EVC,151,14,D1,Drivers Door Ajar Switch,,COM,,0
EVC,151,14,D10,C432,,CON,,0
EVC,151,14,D10,G400,,GRD,,0
EVC,151,14,E1,C517,,CON,,0
EVC,151,14,E1,Left Door Lock Motor,,COM,,0
EVC,151,14,E10,C435,,CON,,0
EVC,151,14,E10,C438,,CON,,0
EVC,151,14,E10,License Lamp,,COM,,0
EVC,151,14,F4,C507,,CON,,0
EVC,151,14,F4,Left Door Courtesy Lamp,,COM,,0
EVC,151,14,F5,C502,,CON,,0
EVC,151,14,F5,C506,,CON,,0
