EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EVC,Hidden Antenna/Rear Window Defrost Grid,,NA,Below left side of rear window,,,,,,,,,
EVC,Horizontal Position Sensor,,NA,Under left front seat,C325,11,B10,,,,,,
EVC,Horn Relay,,NA,"LH side of engine compartment, in engine compartment fuse box",C155,4,B9,,,44,3,,
EVC,Horn Switch,,13A875,Top LH and RH sides of steering wheel,C282,,,,,,,,
EVC,Horn Switch,,13A875,Top LH and RH sides of steering wheel,C283,,,,,,,,
EVC,I/P Dimming Switch,,10E846,Top LH side of I/P,C263,7,C10,,,87,5,,
EVC,I/P Fuse Panel,,NA,Under LH side of I/P,,,,,,,,,
EVC,I/P Warning Indicator Display,,10K910,"Top center of I/P, left of radio",C238,6,A6,,,65,3,,
EVC,Idle Air Control (IAC) Valve,,9F715,Center rear of engine,C141,1,A5,,,,,,
EVC,Ignition Switch,,11582,Lower RH side of steering column,C299,6,D10,,,13,21,,
EVC,In-Car Temperature Sensor,,19C734,"Behind center of I/P, near EATC controller module",C250,6,A5,,,,,,
EVC,Inertia Fuel Shut-Off (IFS) Switch,,9341,LH rear side of trunk,C442,16,F8,,,,,,
EVC,Instrument Cluster,,10849,Top LH side of I/P,C293,7,A5,,,60,4,,
EVC,Instrument Cluster,,10849,Top LH side of I/P,C294,7,A6,,,60,4,,
EVC,Intake Air Temperature (IAT) Sensor,,12A697,Top center rear of engine,C172,1,C10,,,,,,
EVC,Intake Manifold Runner Control (IMRC) Module,,NA,Top center rear of engine,C162,1,F4,,,23,17,,
EVC,Interval Wiper/Washer Module,,17D539,"Behind I/P, left of steering column",C226,7,A7,,,81,3,,
EVC,Keyless Entry Keypad Switch Assembly,,14A626,Top rear of left door,C510,15,D1,,,111,3,,
EVC,Left Backup Lamp,,15501,Left rear corner of vehicle,C433,16,E10,,,,,,
EVC,Left Ballast Lo Beam Headlamp,,NA,Front left center of vehicle,C1003,4,F7,,,,,,
EVC,Left Cornering Lamp,,5A425,Left front side of vehicle,C107,5,C10,,,,,,
EVC,Left Door Courtesy Lamp,,13776,In lower rear of LH front door,C507,14,F4,,,,,,
EVC,Left Door Handle Illumination,,NA,Center of left door,C525,16,F2,,,,,,
EVC,Left Door Lock Motor,,218A42,In rear of LH front door,C517,14,E1,,,,,,
EVC,Left Door Lock Switch,,54220A40,On center of LH front door panel,C508,15,B1,,,110,3,,
EVC,Left Front Air Spring Solenoid,,3B486,"Inside LH front shock tower, at top of air spring",C151,3,A10,,,,,,
EVC,Left Front Brake Sensor,,2C204,In LH front brake assembly,C189,4,E10,,,,,,
EVC,Left Front Heated Oxygen Sensor (HO2S) #21,,9F472,"Lower LH rear of engine compartment, near exhaust manifold",C175,2,D10,,,,,,
EVC,Left Front Height Sensor,,5359,"In LH front shock tower, on lower control arm",C181,3,B10,,,,,,
EVC,Left Front Park/Turn Lamp,,13201,Left front of vehicle,C1007,5,E10,,,,,,
EVC,Left Front Side Marker Lamp,,15A424,Left front of vehicle,C1009,5,D10,,,,,,
EVC,Left Front Speaker,,19B170,In front of LH front door,C518,15,A1,,,,,,
EVC,Left Front Tweeter Speaker,,NA,Center of LH front door,C519,16,D1,,,,,,
EVC,Left Front Window Motor,,23394,In front of LH front door,C516,15,E1,,,,,,
EVC,Left Heated Seat Control Switch,,NA,Front of center console,C341,6,F6,,,119,3,,
EVC,Left Heated Seat Module,,NA,Under LH front seat,C371,11,D10,,,119,4,,
EVC,Left Hi Beam Headlamp,,13005,Left front area of vehicle,C1001,3,F8,,,,,,
EVC,Left I/P Courtesy Lamp,,13776,"Lower LH side of I/P, near fuse panel",C219,8,C10,,,,,,
EVC,Left Knock Sensor (KS),,12A699,Top left of engine,C167,,,,,,,,
EVC,Left Lumbar Switch,,NA,Left side of LH front seat,C345,12,C10,,,122,3,,
EVC,Left Power Lumbar Motor,,NA,Below front of LH front seat,C337,11,A5,,,,,,
EVC,Left Power/Heated/Memory Mirror,,17682,Top front corner of LH front door,C509,14,A2,,,124,6,,
EVC,Left Primary Crash Sensor,,14B004,"LH side of upper radiator support, above headlamp",C138,5,F8,,,,,,
EVC,Left Radio Noise Capacitor,,18801,LH front of engine,C161,2,E10,,,,,,
EVC,Left Rear Air Spring Solenoid,,3B486,"Inside LH rear wheel well, at top of air spring",C419,14,F8,,,,,,
EVC,Left Rear Brake Sensor,,2C190,In LH rear brake assembly,C400,15,D10,,,,,,
EVC,Left Rear Heated Oxygen Sensor (HO2S) #12,,NA,Left side of transmission,C1018,9,A1,,,,,,
EVC,Left Rear Park/Stop/Turn Lamp,,13405,Left rear corner of vehicle,C429,15,E10,,,,,,
EVC,Left Rear Reading Lamp,,13776,In top of LH quarter trim panel,C900,16,F5,,,,,,
EVC,Left Rear Side Marker Lamp,,15A467,Left rear corner of vehicle,C429,15,F9,,,,,,
EVC,Left Rear Speaker,,18971,Behind LH rear side panel,C425,17,D1,,,,,,
EVC,Left Rear Tweeter Speaker,,NA,Behind LH rear side panel,C468,17,E1,,,,,,
EVC,Left Seat Back Element,,NA,On RH side of left front seat,C369,11,A4,,,,,,
EVC,Left Seat Back Motor Assembly,,NA,Under left front seat,C353,12,B10,,,,,,
EVC,Left Seat Element,,NA,Under left front seat near drivers seat module (DSM),C370,12,A8,,,,,,
EVC,Left Seat Forward/Rearward Dump Switch,,NA,Under left front seat,C354,12,E10,,,,,,
EVC,Left Seat Motor Assembly,,14547,Below LH front seat,C351,12,F8,,,123,12,,
EVC,Left Seat Switch,,14A501,Left side of LH front seat,C367,12,D10,,,123,13,,
EVC,Left Vanity Mirror Lamp,,04104,On LH vanity mirror,C909,16,C1,,,,,,
EVC,License Lamp,,13550,"Center rear of trunk, above license plate",C438,14,E10,,,,,,
EVC,Main Light Switch,,9A050,"Top LH side of I/P, left of steering column",C262,7,B10,,,87,4,,
EVC,Main Light Switch Illumination,,11654,"Top LH side of I/P, on main light switch",C225,7,A10,,,,,,
EVC,Mass Air Flow (MAF) Sensor,,12B379,RH side corner of engine compartment,C119,4,A4,,,23,16,,
EVC,Message Center,,10D996,"Top center of I/P, above radio",C208,6,A2,,,69,"4,5",,
EVC,Message Center,,10D996,"Top center of I/P, above radio",C246,6,A3,,,69,"4,5",,
EVC,Message Center Switch Assembly,,10D898,"Top center of I/P, near message center",C202,6,A4,,,69,4,,
EVC,Microphone,,19A391,"In middle of LH ""A"" pillar",C414,15,A3,,,,,,
EVC,Moonroof Control Switch,,15B691,"Center of windshield header, in roof console",C904,16,A1,,,101,2,,
EVC,Moonroof Control Unit,,NA,Center rear of roof,C914,16,A8,,,,,,
EVC,Moonroof Control Unit,,NA,Center rear of roof,C915,16,A8,,,101,3,,
EVC,Moonroof Motor Assembly,,NA,Center rear of roof,C913,16,A8,,,101,2,,
EVC,Multi-Function Switch,,13K359,Bottom RH side of steering column,C215,,,,,90,3,,
EVC,Neon Ballast,,NA,Center rear of trunk lid,C403,16,D10,,,,,,
EVC,Octane Adjust Plug,,NA,LH rear corner of engine compartment,C177,3,A6,,,,,,
EVC,Output Shaft Speed Sensor,,7H103,LH side of transmission,C178,9,D1,,,29,7,,
EVC,Park Brake Release Motor,,NA,Below left side of I/P,C2003,7,D10,,,,,,
