EVTM,CELL,LOCPAGE,ZONE,NAME,QUALIFIER,TYPE,CONN_NAME,FREQUENCY
EXN,151,002,D10,C106,4.0L EI,CON,,0
EXN,151,004,D10,C106,4.0L SOHC,CON,,0
EXN,151,009,D10,C106,5.0L,CON,,0
EXN,151,008,A8,C107,,CON,,0
EXN,151,008,A8,C108,,CON,,0
EXN,151,010,A4,C109,5R55E,CON,,0
EXN,151,010,D5,C109,4R70W,CON,,0
EXN,151,008,A3,C110,,CON,,0
EXN,151,001,C1,C111,4.0L EI,CON,,0
EXN,151,005,C1,C111,4.0L SOHC,CON,,0
EXN,151,008,D1,C111,5.0L,CON,,0
EXN,151,010,C3,C112,5R55E,CON,,0
EXN,151,010,D7,C112,4R70W,CON,,0
EXN,151,006,A5,C113,,CON,,0
EXN,151,002,A7,C115,4.0L EI,CON,,0
EXN,151,006,A7,C115,4.0L SOHC,CON,,0
EXN,151,008,A6,C115,5.0L,CON,,0
EXN,151,010,D3,C116,5.0L,CON,,0
EXN,151,001,F7,C117,4.0L EI,CON,,0
EXN,151,005,F7,C117,4.0L SOHC,CON,,0
EXN,151,007,F7,C117,5.0L,CON,,0
EXN,151,002,A5,C118,4.0L EI,CON,,0
EXN,151,006,A4,C118,4.0L SOHC,CON,,0
EXN,151,010,A6,C118,M50D,CON,,0
EXN,151,017,E1,C119,,CON,,0
EXN,151,001,A4,C120,4.0L EI,CON,,0
EXN,151,001,A4,C121,4.0L EI,CON,,0
EXN,151,004,F4,C121,4.0L SOHC,CON,,0
EXN,151,008,F2,C121,5.0L,CON,,0
EXN,151,001,A4,C122,4.0L EI,CON,,0
EXN,151,004,F4,C122,4.0L SOHC,CON,,0
EXN,151,008,F2,C122,5.0L,CON,,0
EXN,151,003,A9,C125,4.0L EI,CON,,0
EXN,151,004,A10,C125,4.0L SOHC,CON,,0
EXN,151,008,B10,C125,5.0L,CON,,0
EXN,151,002,A9,C126,4.0L EI,CON,,0
EXN,151,006,A10,C126,4.0L SOHC,CON,,0
EXN,151,009,A10,C126,5.0L,CON,,0
EXN,151,003,E1,C129,4.0L EI,CON,,0
EXN,151,006,E1,C129,4.0L SOHC,CON,,0
EXN,151,009,E1,C129,5.0L,CON,,0
EXN,151,001,E1,C130,4.0L EI,CON,,0
EXN,151,004,E1,C130,4.0L SOHC,CON,,0
EXN,151,007,E1,C130,5.0L,CON,,0
EXN,151,001,F2,C131,4.0L EI,CON,,0
EXN,151,004,E1,C131,4.0L SOHC,CON,,0
EXN,151,007,F2,C131,5.0L,CON,,0
EXN,151,002,F7,C132,4.0L EI,CON,,0
EXN,151,006,F7,C132,4.0L SOHC,CON,,0
EXN,151,009,F7,C132,5.0L,CON,,0
EXN,151,002,F3,C133,4.0L EI,CON,,0
EXN,151,005,F3,C133,4.0L SOHC,CON,,0
EXN,151,009,F3,C133,5.0L,CON,,0
EXN,151,001,E10,C134,4.0L EI,CON,,0
EXN,151,007,E10,C134,5.0L,CON,,0
EXN,151,002,E10,C135,4.0L EI,CON,,0
EXN,151,005,E10,C135,4.0L SOHC,CON,,0
EXN,151,009,F9,C135,5.0L,CON,,0
EXN,151,001,F9,C136,4.0L EI,CON,,0
EXN,151,004,F9,C136,4.0L SOHC,CON,,0
EXN,151,007,F9,C136,5.0L,CON,,0
EXN,151,003,E10,C137,4.0L EI,CON,,0
EXN,151,006,E10,C137,4.0L SOHC,CON,,0
EXN,151,009,F10,C137,5.0L,CON,,0
EXN,151,001,E10,C138,4.0L EI,CON,,0
EXN,151,004,E10,C138,4.0L SOHC,CON,,0
EXN,151,007,E10,C138,5.0L,CON,,0
EXN,151,002,A1,C139,4.0L EI,CON,,0
EXN,151,004,B1,C139,4.0L SOHC,CON,,0
EXN,151,009,A1,C139,5.0L,CON,,0
EXN,151,002,C9,C140,4.0L EI,CON,,0
EXN,151,004,B10,C140,4.0L SOHC,CON,,0
EXN,151,009,C10,C140,5.0L,CON,,0
EXN,151,017,F1,C141,,CON,,0
EXN,151,001,E1,C142,4.0L EI,CON,,0
EXN,151,004,E1,C142,4.0L SOHC,CON,,0
