EVTM,NAME,QUALIFIER,LOCATION,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,COLOR,TERMINAL,ITEMID_,SORT,FREQUENCY
EXM,C424,,"In right rear of vehicle, near RH reversing lamp",19,C1,,,,,,3,,,
EXM,C425,,"In right rear of vehicle, near license lamp",19,B1,,,,,,5,,,
EXM,C4302,,Center of vehicle near fuel tank,24,A5,,,,,,4,,,
EXM,C4303,,"Rear of body, near fuel tank",24,F6,,,150,34,,6,,,
EXM,C500,,"Center of left front door, on master window/door lock control switch",18,A3,,,100,3,BK,15,,,
EXM,C501,,"Rear of left front door, on left front door lock actuator",18,A1,,,,,N,2,,,
EXM,C502,,"Lower center of left front door, on left hand power window motor",18,F8,,,,,GY,2,,,
EXM,C504,,"Top front of left front door, on left front door speaker",18,A4,,,,,GY,2,,,
EXM,C505,With Door Trim,"Center of left front door, on exterior rear view mirror switch",18,F4,,,124,2,GY,8,,,
EXM,C506,,"In left front door, on LH door handle switch",18,A2,,,,,BK,2,,,
EXM,C507,,"Front of left front door, to left exterior rear view mirror",18,A8,,,,,GY,3,,,
EXM,C508,Without Door Trim,"Center of left front door, on exterior rear view mirror switch",18,F4,,,124,2,GY,8,,,
EXM,C600,,"Center of right front door, on RH power door lock/window switch",18,C10,,,100,3,BK,10,,,
EXM,C601,,"Lower center of right front door, on RH power window motor",18,F9,,,,,GY,2,,,
EXM,C602,,"Top rear of right front door, on right front door lock actuator",18,E10,,,,,,2,,,
EXM,C604,,"Front center of right front door, on right front door speaker",18,B10,,,,,GY,2,,,
EXM,C605,,"Top rear of right front door, on RH door handle switch",18,D10,,,,,BK,2,,,
EXM,C606,,"Top front of right front door, to right exterior rear view mirror",18,A10,,,,,GY,3,,,
EXM,C900,,"Rear of vehicle roof, on cargo lamp",,,,,,,GY,3,,,
EXM,C901,,"Rear of vehicle roof, on rear interior/map switch and lamp",16,B1,,,,,GY,3,,,
EXM,C902,,"In front headliner, to interior lamp",18,A7,,,,,BK,3,,,
EXM,C903,,"In front headliner, to interior/map switch and lamp",16,A7,,,,,BK,3,,,
EXM,C904,,"Middle of rear headliner, on interior switch/lamp",18,A7,,,,,BK,3,,,
EXM,C915,,"Rear of vehicle roof, near cargo lamp",,,,,,,GY,3,,,
EXM,C916,,"Center of roof, on rear auxiliary blower switch",17,A5,,,,,BK,4,,,
EXM,C921,,"LH side of front headliner, to left hand visor lamp",16,A6,,,,,W,1,,,
EXM,C922,,"RH side of front headliner, to right hand visor lamp",16,A8,,,,,W,1,,,
