EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXm,Knock Sensor (KS),5.4L,12A699,Top right rear of engine,C140,,,,,,,,
EXm,Knock Sensor (KS),6.8L,12A699,Top right rear side of engine,C140,9,C1,,,,,,
EXm,Knock Sensor (KS) Shield,,NA,"In wiring harness, between knock sensor and PCM",,,,,,,,,
EXm,Left Courtesy Lamp Switch,,13A786,Mounted in LH door jamb,C328,14,E1,,,,,,
EXm,Left Exterior Rear View Mirror,,17683,Front of left front door,C507,18,A8,,,,,,
EXm,Left Front Door Lock Actuator,,218A40,Rear of left front door,C501,18,A1,,,,,,
EXm,Left Front Door Speaker,,18808,Top right corner of LH door,C504,18,A4,,,,,,
EXm,Left Front Park/Turn Lamp,,13200,LH front of vehicle,C190,11,E10,,,,,,
EXm,Left Front Wheel Sensor,,NA,Behind LH front wheel,C102,16,A9,,,,,,
EXm,Left Stop/Park/Turn Lamp,,13405,LH rear of vehicle,C410,17,C1,,,,,,
EXm,LH Aero Headlamp,,NA,LH front of vehicle,C189,11,F8,,,,,,
EXm,LH Door Handle Switch,,13752,Top left corner of LH door,C506,18,A2,,,,,,
EXm,LH Headlamp,,13306,LH front of vehicle,C196,11,F8,,,,,,
EXm,LH Mid Speaker,,18971,"Behind LH ""B"" pillar",C332,16,A1,,,,,,
EXm,LH Power Window Motor,,14529,Lower center of left front door,C502,18,F8,,,,,,
EXm,LH Rear Speaker,,18971,Mounted on LH rear door panel,C413,19,B10,,,,,,
EXm,LH Reversing Lamp,,13405,LH rear of vehicle,C409,17,E1,,,,,,
EXm,LH Visor Lamp,,17A679,LH side of front headliner,C921,16,A6,,,,,,
EXm,License Lamp,,13550,In right rear door,C408,19,F3,,,,,,
EXm,Lock Jumper,With Hinged Door,NA,"Behind LH ""B"" pillar",C330,17,F6,110,5,110,5,,
EXm,Lock Off Diode,,NA,Right rear of body compartment,,,,,,,,,
EXm,Lock Off Solenoid,,NA,Right rear of body compartment,,,,,,,,,
EXm,Low Flow Injector Assembly,,NA,Left rear of engine compartment,C4014,,,,,,,,
EXm,Low Pitch Horn,,13801,"Lower right front of engine compartment, behind grille",C192,10,F4,,,,,,
EXm,Low Vacuum Warning Switch,,12A182,Left front of engine compartment,C164,11,C10,,,,,,
EXm,LPG Sender,,NA,Rear of body near fuel tank,C4303,24,E10,,,,,,
EXm,Main Light Switch,,11654,LH side of I/P,C227,12,C1,13,29,13,29,,
EXm,Manifold Absolute Pressure (MAP) Sensor,,9F479,Right side of engine compartment,C1155,,,,,,,,
EXm,Manifold Intake Air Heater Relay,,12B533,Top of engine,,,,,,,,,
EXm,Mass Air Flow (MAF) Sensor,4.2L,12B579,Center of engine compartment,C1029,10,A5,24,14,24,14,,
EXm,Mass Air Flow (MAF) Sensor,Except 4.2L,12B579,Center of engine compartment,C155,10,A5,,,,,,
EXm,Master Window/Door Lock Control Switch,,NA,Mounted on LH door panel,C500,18,A3,100,3,100,3,,
EXm,Memory Lock Module,With Sliding Door,14A093,"Behind LH ""B"" pillar",C330,17,F6,110,5,110,5,,
EXm,Midship Fuel Tank Valve,,NA,"Under LH center of vehicle, near midship fuel tank",C348,18,C1,,,,,,
EXm,Modified Vehicle Power,,NA,Left rear corner of engine compartment,C148,,,,,,,,
EXm,Modified Vehicle Power,,NA,Behind LH side of I/P,C233,,,95,5,95,5,,
EXm,Modified Vehicle Power,,NA,"At base of LH ""B"" pillar",C331,,,95,5,95,5,,
EXm,Multifunction Switch,,13K359,Top side of steering column,C250,13,C1,90,4,90,4,,
EXm,Multifunction Switch,,13K359,Top side of steering column,C251,13,C1,85,2,85,2,,
EXm,NGV Module,,NA,LH side inner fender of engine compartment,C1012,11,A10,28,14,28,14,,
EXm,NGV Timer Jumper,,NA,LH rear of engine compartment near PCM,C1013,11,A6,28,15,28,15,,
EXm,Output Shaft Speed (OSS) Sensor,,7H103,"Under vehicle, on left side of transmission",C109,20,A9,29,6,29,6,,
EXm,Overdrive Cancel Switch,,NA,RH side of steering column,C222,12,E1,,,,,,
EXm,Parking Brake Switch,,15A851,Near LH kick panel,C243,14,A2,,,,,,
EXm,Passenger Air Bag,,NA,Behind RH side of I/P,C209,12,C10,,,,,,
EXm,Passenger Safety Belt,,NA,On left side of front passenger seat,C342,,,,,,,,
EXm,PCM Power Relay,,14B192,"LH front of engine compartment, in battery junction box",,10,E9,23,15,23,15,,
EXm,Power Plug,,NA,"Behind center I/P, near cigar lighter",C219,13,F5,,,,,,
EXm,Powertrain Control Module (PCM),4.2L,12A650,"Left rear of engine compartment, near brake master cylinder",C154,11,A9,24,12,24,12,,
EXm,Powertrain Control Module (PCM),4.6L,12A650,"Left rear of engine compartment, near brake master cylinder",C154,11,A9,25,12,25,12,,
EXm,Powertrain Control Module (PCM),5.4L,12A650,"Left rear of engine compartment, near brake master cylinder",C154,11,A9,26,10,26,10,,
EXm,Powertrain Control Module (PCM),5.4L Bi-Fuel,12A650,"Left rear of engine compartment, near brake master cylinder",C154,11,A9,,,,,,
EXm,Powertrain Control Module (PCM),5.4L NGV,12A650,"Left rear of engine compartment, near brake master cylinder",C154,11,A9,28,12,28,12,,
EXm,Powertrain Control Module (PCM),6.8L,12A650,"Left rear of engine compartment, near brake master cylinder",C154,11,A9,27,10,27,10,,
EXm,Powertrain Control Module (PCM),7.3L,12A650,"Left rear of engine compartment, near brake master cylinder",C154,11,A9,23,13,23,13,,
EXm,RABS Diagnostic Connector,,NA,Below RH side of I/P,C208,13,F7,,,,,,
EXm,Radio,,19B131,Center of I/P,C212,12,F9,,,,,,
EXm,Radio,,19B131,Center of I/P,C213,12,F9,,,,,,
EXm,Radio,,19B131,Center of I/P,C231,12,F9,,,,,,
EXm,Radio Capacitor #1,4.2L,18827,"Top side of engine, attached to ignition coil",C131,3,A3,,,,,,
EXm,Radio Capacitor #1,4.6L,18827,"Right front of engine, attached to ignition coil",C131,4,C1,,,,,,
EXm,Radio Capacitor #1,5.4L,18827,Upper left rear of engine,C131,7,C1,,,,,,
EXm,Radio Capacitor #1,6.8L,NA,Upper left rear of engine,C131,9,A2,,,,,,
EXm,Radio Capacitor #2,4.6L,18827,"LH side of engine, attached to ignition coil",C174,4,F5,,,,,,
EXm,Radio Capacitor #2,5.4L,NA,Right rear of engine,C174,7,F8,,,,,,
EXm,Radio Capacitor #2,6.8L,NA,Upper RH rear of engine,C174,9,F5,,,,,,
EXm,Rear Aft-Axle Fuel Tank Valve,,NA,"Under rear of vehicle, near aft-axle fuel tank assembly",C354,18,E1,,,,,,
EXm,Rear Anti-Lock Brake System (RABS) Module,,NA,Behind center side of I/P,C217,13,A5,42,7,42,7,,
EXm,Rear Auxiliary Blower Switch,,19A642,Middle of rear headliner,C916,17,A5,,,,,,
EXm,Rear Axle Speed Sensor,,NA,"Below rear of vehicle, mounted on differential",C415,16,F5,,,,,,
EXm,Rear Courtesy Lamp Switch,,13A786,In RH rear door jamb,C414,17,F3,,,,,,
EXm,Rear Door Lock Actuator,,NA,Left center of right rear door,C423,19,F6,,,,,,
EXm,Rear Interior/Map Switch and Lamp,,13788,In rear of rear headliner,C901,16,B1,,,,,,
EXm,Rear Power Door Lock Switch,,NA,Left center of right rear door,C425,19,B1,,,,,,
EXm,Rear Tank Valve,,NA,"Rear of body, near fuel tank",C4121,24,B10,,,,,,
EXm,Remote Keyless Entry Module,,19A379,"Behind LH ""B"" pillar",C335,16,C1,111,5,111,5,,
EXm,Remote Keyless Entry Module,,19A379,"Behind LH ""B"" pillar",C336,16,C1,111,5,111,5,,
EXm,Resistor,,NA,Left rear of engine compartment,,,,,,,,,
EXm,RH Aero Headlamp,,NA,RH front of vehicle,C195,10,F3,,,,,,
EXm,RH Door Handle Switch,,NA,Top rear of right front door,C605,18,D10,,,,,,
EXm,RH Headlamp,,NA,RH front of vehicle,C197,11,F3,,,,,,
EXm,RH Power Door Lock/Window Switch,,NA,Center of right front door,C600,18,C10,100,3,100,3,,
EXm,RH Power Window Motor,,23394,Lower center of right front door,C601,18,F9,,,,,,
EXm,RH Rear Speaker,,18971,Mounted in RH rear door,C421,19,B1,,,,,,
EXm,RH Reversing Lamp,,134404,RH rear of vehicle,C400,17,F4,,,,,,
EXm,RH Side Door Speaker,,18971,Front center of side door,C311,16,F9,,,,,,
EXm,RH Visor Lamp,,NA,RH side of front headliner,C922,16,A8,,,,,,
EXm,Right Courtesy Lamp Switch,,13A786,In RH door jamb,C327,15,D10,,,,,,
EXm,Right Exterior Rear View Mirror,,17683,Front of right front door,C606,18,A10,,,,,,
EXm,Right Front Door Lock Actuator,,218A40,Top rear of right front door,C602,18,E10,,,,,,
EXm,Right Front Door Speaker,,18971,In front center of right front door,C604,18,B10,,,,,,
EXm,Right Front Park/Turn Lamp,,13200,RH front of vehicle,C194,10,F2,,,,,,
EXm,Right Front Wheel Sensor,,NA,Near right front wheel,C103,16,C10,,,,,,
EXm,Right Stop/Park/Turn Lamp,,13404,RH rear of vehicle,C401,17,F5,,,,,,
EXm,RKE Data Link Connector (DLC),,NA,Behind LH side of I/P,C245,14,A5,,,,,,
EXm,Shift Lock Actuator,,NA,Below RH side of steering column,C221,13,F3,,,,,,
EXm,Side Door Courtesy Lamp Switch,,13A786,"Behind RH ""B"" pillar in door jamb",C308,16,E10,,,,,,
EXm,Side Door Courtesy Lamp Switch,,13A786,"Behind RH ""B"" pillar in door jamb",C312,17,E10,,,,,,
EXm,Side Door Lock Actuator,,NA,Mounted in side door,C315,16,D10,,,,,,
EXm,Speed Control Servo,,9A825,"LH side of engine compartment, near brake master cylinder",C146,11,B10,,,,,,
EXm,Speed Control Switch Assembly,,NA,Top of steering column,C253,,,,,,,,
EXm,Starter,,NA,Lower RH side of engine,,1,D1,,,,,,
EXm,Starter Motor Relay,,11450,"RH front corner of engine compartment, near battery",,,,,,,,,
EXm,Tank Valve Diode,,NA,"Rear of body, near fuel tank",,,,,,,,,
EXm,Temperature Control Switch,,NA,Center of I/P,C206,13,A10,,,,,,
EXm,Throttle Position (TP) Sensor,4.2L,9B989,"Top of engine, near air intake",C117,2,A4,,,,,,
EXm,Throttle Position (TP) Sensor,4.6L,9B989,"Top of engine, near air intake",C117,4,A5,,,,,,
EXm,Throttle Position (TP) Sensor,5.4L,9B989,"Top of engine, near air intake",C117,6,A7,,,,,,
EXm,Throttle Position (TP) Sensor,6.8L,9B989,"Top of engine, near air intake",C117,8,A6,,,,,,
EXm,Trailer Battery Charge Relay,,14A301,"LH front of engine compartment, in battery junction box",,10,E9,95,6,95,6,,
EXm,Trailer Reversing Lamp Relay,,14A301,"LH front of engine compartment, in battery junction box",,10,E9,95,6,95,6,,
EXm,Trailer Running Lamp Relay,,14A301,"LH front of engine compartment, in battery junction box",,10,E9,95,6,95,6,,
EXm,Trailer/Camper Adapter (Class I),,NA,Below LH side of rear bumper,C422,18,F3,,,,,,
EXm,Trailer/Camper Adapter (Class II),,NA,Below LH side of rear bumper,C419,16,F2,95,7,95,7,,
EXm,Turbine Shaft Speed (TSS) Sensor,,NA,"Under vehicle, on right side of transmission",C1021,,,,,,,,
EXm,Vehicle Speed Sensor (VSS),,NA,"Under vehicle, on left side of transmission",C108,20,C6,,,,,,
EXm,Warning Buzzer Module,,10B924,Behind center of I/P,C214,12,F7,66,2,66,2,,
EXm,Washer Pump,,17664,Attached to washer fluid reservoir on RH fender apron,C157,11,F5,,,,,,
EXm,Water In Fuel Sensor,,NA,Top left center of engine,C1998,1,A7,,,,,,
EXm,Windshield Wiper Motor,,17A511,"LH rear of engine compartment, mounted on top of cowl",C147,10,A8,81,5,81,5,,
EXm,Wiper Control Module,,17A553,Behind center side of I/P,C216,12,F4,81,5,81,5,,
