EVTM,CELL,LOCPAGE,ZONE,NAME,QUALIFIER,TYPE,CONN_NAME,FREQUENCY
EXW,151,005,B10,Left Front Wheel Speed Sensor,3.0L,COM,,0
EXW,151,005,C10,Battery Junction Box,3.0L,COM,,0
EXW,151,005,D1,A/C Clutch Cycling Pressure Switch,3.0L,COM,,0
EXW,151,005,D1,C171,3.0L,CON,,0
EXW,151,005,D10,C185,3.0L,CON,,0
EXW,151,005,D10,Dual Pitch Horn,3.0L,COM,,0
EXW,151,005,E1,C121,3.0L,CON,,0
EXW,151,005,E1,Right Front Side Lamp,3.0L,COM,,0
EXW,151,005,E10,C109,3.0L,CON,,0
EXW,151,005,E10,Left Front Side Lamp,3.0L,COM,,0
EXW,151,005,F3,C120,3.0L,CON,,0
EXW,151,005,F3,Right Front Park/Turn Lamp,3.0L,COM,,0
EXW,151,005,F4,C122,3.0L,CON,,0
EXW,151,005,F4,Right Headlamp,3.0L,COM,,0
EXW,151,005,F5,A/C High Pressure Cutout/Fan Switch,3.0L,COM,,0
EXW,151,005,F5,C141,3.0L,CON,,0
EXW,151,005,F7,G104,3.0L,GRD,,0
EXW,151,005,F8,C110,3.0L,CON,,0
EXW,151,005,F8,Left Headlamp,3.0L,COM,,0
EXW,151,005,F9,C108,3.0L,CON,,0
EXW,151,005,F9,Left Front Park/Turn Lamp,3.0L,COM,,0
EXW,151,006,A1,C123,3.0L,CON,,0
EXW,151,006,A1,C133,3.0L,CON,,0
EXW,151,006,A1,Generator,3.0L,COM,,0
EXW,151,006,A3,C149,3.0L,CON,,0
EXW,151,006,A3,Throttle Position (TP) Sensor,3.0L,COM,,0
EXW,151,006,A5,C100,3.0L,CON,,0
EXW,151,006,A6,Brake Pressure Switch,3.0L,COM,,0
EXW,151,006,A6,C127,3.0L,CON,,0
EXW,151,006,A7,C148,3.0L,CON,,0
EXW,151,006,A7,Idle Air Control (IAC) Valve,3.0L,COM,,0
EXW,151,006,A8,Anti-Theft Switch,3.0L,COM,,0
EXW,151,006,A8,C189,3.0L,CON,,0
EXW,151,006,B1,C117,3.0L,CON,,0
EXW,151,006,B1,Windshield Washer Fluid Level Switch,3.0L,COM,,0
EXW,151,006,C1,C118,3.0L,CON,,0
EXW,151,006,C1,Liftgate Washer Pump Motor,3.0L,COM,,0
EXW,151,006,C10,C116,3.0L,CON,,0
EXW,151,006,C10,Speed Control Servo,3.0L,COM,,0
EXW,151,006,D1,C119,3.0L,CON,,0
EXW,151,006,D1,Windshield Washer Pump Motor,3.0L,COM,,0
EXW,151,006,D10,C176,3.0L,CON,,0
EXW,151,006,D10,C181,3.0L,CON,,0
EXW,151,006,D10,Mass Air Flow (MAF) Sensor,3.0L,COM,,0
EXW,151,006,E10,C132,3.0L,CON,,0
EXW,151,006,E10,Cooling Fan Dropping Resistor,3.0L,COM,,0
EXW,151,006,F3,Ambient Air Temperature Sensor,3.0L,COM,,0
EXW,151,006,F3,C182,3.0L,CON,,0
EXW,151,006,F5,A/C Clutch Field Coil,3.0L,COM,,0
EXW,151,006,F5,C172,3.0L,CON,,0
EXW,151,006,F7,C130,3.0L,CON,,0
EXW,151,006,F7,Ignition Coil,3.0L,COM,,0
EXW,151,007,A1,C157,3.0L,CON,,0
EXW,151,007,A1,Fuel Injector #2,3.0L,COM,,0
EXW,151,007,A2,C158,3.0L,CON,,0
EXW,151,007,A2,Fuel Injector #3,3.0L,COM,,0
EXW,151,007,A6,C150,3.0L,CON,,0
EXW,151,007,A6,EVAP Canister Purge Valve,3.0L,COM,,0
EXW,151,007,B1,C156,3.0L,CON,,0
EXW,151,007,B1,Fuel Injector #1,3.0L,COM,,0
EXW,151,007,B10,Anti-Lock Brake Control Module,3.0L,COM,,0
EXW,151,007,B10,C111,3.0L,CON,,0
EXW,151,007,C1,C159,3.0L,CON,,0
EXW,151,007,C1,Fuel Injector #4,3.0L,COM,,0
EXW,151,007,C10,C167,3.0L,CON,,0
EXW,151,007,C10,Engine Coolant Temperature Sender,3.0L,COM,,0
EXW,151,007,D1,C140,3.0L,CON,,0
EXW,151,007,D1,Crankshaft Position (CKP) Sensor,3.0L,COM,,0
EXW,151,007,D10,C169,3.0L,CON,,0
EXW,151,007,D10,Engine Oil Pressure Switch,3.0L,COM,,0
EXW,151,007,F10,C144,3.0L,CON,,0
