EVTM,NAME,QUALIFIER,LOCATION,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,COLOR,TERMINAL,ITEMID_,SORT,FREQUENCY
EXW,C804,,"In right sliding door, on sliding door detent switch",14,B10,,,,,,2,,,
EXW,C805,,"In right sliding door, on right sliding door speaker",14,A10,,,,,,2,,,
EXW,C900,,"Center of tailgate header, on cargo lamp",15,A6,,,,,,3,,,
EXW,C901,,"Top of LH ""D"" pillar",13,B10,,,150,11,,8,,,
EXW,C902,,LH side of tailgate header,13,B10,,,150,12,,4,,,
EXW,C905,,"Right side of rear window, on defroster grid",,,,,,,,1,,,
EXW,C906,,"RH side of liftgate, on liftgate disarm switch",,,,,,,,2,,,
EXW,C907,,"Center of windshield header, on electronic day/night mirror",14,A2,,,125,2,,6,,,
EXW,C908,,"Center underside of ceiling, on interior lamp",14,A5,,,,,,1,,,
EXW,C909,,"Above LH ""B"" pillar, on rail lamp",,,,,,,,3,,,
EXW,C911,,"On driver visor, near left vanity mirror lamp",14,A1,,,,,,2,,,
EXW,C912,,"On front passenger visor, near right vanity mirror lamp",14,A3,,,,,,2,,,
EXW,C913,,Center underside of ceiling on reading lamp,,,,,,,,3,,,
EXW,C914,,"Left side of rear window, on defroster grid",,,,,,,,1,,,
EXW,C915,,On overhead console,,,,,102,2,,8,,,
EXW,C916,,Center underside of ceiling on reading lamp,,,,,,,,3,,,
EXW,C917,,On overhead console,,,,,,,,,,,
EXW,C918,,"Center of windshield header, on compass module",,,,,,,,,,,
EXW,C919,,On overhead console,,,,,,,,,,,
EXW,C920,,"Rear of cabin, LH underside of ceiling",,,,,,,,3,,,
EXW,C921,,"Rear of cabin, RH underside of ceiling",,,,,,,,3,,,
EXW,C923,,"Behind RH ""D"" pillar",14,A9,,,150,13,,8,,,
EXW,C924,,"Headliner near ""D"" pillar",,,,,150,13,,8,,,
EXW,C930,,"Left of rear seat, on rear auxiliary A/C control switch",,,,,54,8,,6,,,
EXW,C941,,"At RH ""B"" pillar",,,,,126,9,,6,,,
EXW,C942,,"At LH ""B"" pillar",,,,,126,9,,6,,,
