EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXG,Powertrain Control Module (PCM),,12A650,"LR of engine compartment, on safety wall",C185,3,A8,,,23,8,,
EXG,Radio Noise Capacitor,,18832,"LR of engine, near left heated oxygen sensor (HO2S)",C1011,1,A9,,,,,,
EXG,Rear Window Defrost Grid,,NA,"Rear of vehicle, RF side of defrost grid",C412,,,,,,,,
EXG,Rear Window Defrost Grid,,NA,"Rear of vehicle, RF side of defrost grid",C413,,,,,,,,
EXG,Rear Window Defrost Relay,,NA,In battery junction box,,,,,,,,,
EXG,Recirculating Door Actuator,,NA,Behind I/P,C208,5,A6,,,55,8,,
EXG,Relay Box,,NA,Left center of engine compartment,,2,B10,,,,,,
EXG,Resistor A,,14A624,In LF seat back,C320,,,,,,,,
EXG,Resistor B,,14A624,In RF seat back,C351,,,,,,,,
EXG,Restraint Control Module (RCM),,14B056,"Behind RF side of I/P, in front of air recirculation duct",C204,6,E1,,,46,4,,
EXG,Restraint Control Module (RCM),,14B056,"Behind dash panel, center",C276,6,E1,,,46,3,,
EXG,RF Brake Sensor,,2C204,In RF brake assembly,C172,3,F3,,,,,,
EXG,RF Courtesy Lamp,,13446,"Below RF side of I/P, near cowl",C2015,6,F3,,,,,,
EXG,RF Door Ajar Switch,,14018,"In top rear of RF door, on rear of latch assembly",C600,9,A9,,,,,,
EXG,RF Door Ajar Switch,,14018,"In top rear of RF door, on rear of latch assembly",C617,9,A9,,,,,,
EXG,RF Door Courtesy Lamp,,13776,Lower rear of RF door,C612,11,A7,,,,,,
EXG,RF Door Lock Actuator,,218A42,In rear of RF door,C602,9,A10,,,,,,
EXG,RF Door Lock Switch,,14529,"Center of RF door, on armrest",C603,11,A5,,,111,4,,
EXG,RF Door Speaker,,18808,In upper front of RF door,C613,11,A8,,,,,,
EXG,RF Park/Turn Lamp,,13200,"Front of vehicle, on respective sides",C1027,2,F4,,,,,,
EXG,RF Power Lumbar Motor,,65530,Under front of RF seat,C302,8,D1,,,,,,
EXG,RF Power Lumbar Switch,,14C715,On RF side of RF seat,C318,8,C1,,,122,2,,
EXG,RF Seat Control Switch,w/Memory,14A701,On armrest of RF door,C609,9,A7,,,120,5,,
EXG,RF Seat Control Switch,Base,NA,On RH side of RH front seat assembly,C301,9,A7,,,120,4,,
EXG,RF Seat Heater Module,,NA,"Under RF seat, left side of seat",C344,8,C1,,,119,4,,
EXG,RF Seat Heater Switch/Pullcup Lamp,,NA,In center of RF door,C616,9,A6,,,119,3,,
EXG,RF Seat Heating Element,,NA,"Under RF seat, RR of seat",C342,8,A9,,,,,,
EXG,RF Seat Heating Element,,NA,"Under RF seat, RR of seat",C343,8,A9,,,,,,
EXG,RF Seat Motor Assembly,,61704,Under RF seat,C306,8,B1,,,,,,
EXG,RF Seat Recliner Motor,,619A75,In RR corner of RF seat,C308,8,A1,,,,,,
EXG,RF Vanity Mirror Lamp and Switch,,04104,On right front side of windshield header,C910,,,,,,,,
EXG,RF Window Control Switch,,14529,"Center of RF door, on armrest",C606,11,A6,,,100,5,,
EXG,RF Window Motor,,23394,In front of RF door,C610,9,A8,,,,,,
