EVTM,NAME,QUALIFIER,LOCATION,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,COLOR,TERMINAL,ITEMID_,SORT,FREQUENCY
"ETA","C403",,"LH rear of trunk, on support","008","F8",,,"150","009","BR","6",,,
"ETA","C405",,"LH rear of trunk","009","F8",,,,,"BK","4",,,
"ETA","C406",,"RH rear of trunk","009","E10",,,,,"BK","4",,,
"ETA","C407",,"RH side of trunk","008","B10",,,,,,"1",,,
"ETA","C408",,"LH front of trunk, on LH side of trunk lid hinge support","008","B10",,,"150","009","GY","8",,,
"ETA","C410",,"Below center of rear package tray",,,,,,,"GY","2",,,
"ETA","C411",,"RH side of trunk","008","D10",,,,,,"4",,,
"ETA","C413",,"RH front of trunk",,,,,,,,,,,
"ETA","C414",,"On fuel tank assembly","011","F5",,,,,"BK","2",,,
"ETA","C415",,"On fuel tank assembly","011","F6",,,,,"BK","2",,,
"ETA","C416",,"On fuel tank assembly","011","C10",,,,,"BK","2",,,
"ETA","C417",,"On fuel tank assembly","011","F9",,,,,"BK","2",,,
"ETA","C418",,"On fuel tank assembly",,,,,,,"BK","2",,,
"ETA","C419",,"On fuel tank assembly","011","F8",,,,,"BK","2",,,
"ETA","C420",,"LH rear of vehicle, LH side of trunk","011","F7",,,,,"GY","2",,,
"ETA","C421",,"LH rear of vehicle, LH side of trunk","011","E10",,,,,"GY","8",,,
"ETA","C422",,"On fuel tank assembly","011","B10",,,,,,"4",,,
"ETA","C450",,"RH front of trunk, on rear chassis unit",,,,,,,,"13",,,
"ETA","C451",,"RH front of trunk, on rear chassis unit","010","D10",,,"130","007",,"13",,,
"ETA","C452",,"RH front of trunk, on rear chassis unit","010","D10",,,"130","006",,"14",,,
"ETA","C453",,"Rear of vehicle, in trunk",,,,,,,,"4",,,
"ETA","C457",,"LH front of trunk, near grommet","008","F8",,,"150","010","GY","8",,,
"ETA","C458",,"RH side of trunk, on air suspension switch","008","C10",,,,,"W","3",,,
"ETA","C459",,"RH side of trunk","008","D10",,,"041","004","GY","6",,,
"ETA","C461",,"LH front of trunk, near left rear brake sensor grommet","009","F4",,,,,"BK","2",,,
"ETA","C462",,"RH front of trunk, near right front brake sensor grommet","009","E10",,,,,"BK","2",,,
"ETA","C463",,"LH side of trunk, on fuel filler door release solenoid","010","F7",,,,,"GY","2",,,
"ETA","C464",,"Below rear of car, on fuel pump/fuel gauge sender","008","F9",,,,,"BK","4",,,
"ETA","C466",,"LH side of trunk, on inertia fuel shut-off switch","008","F7",,,,,"GY","3",,,
"ETA","C467",,"Below RH rear of vehicle, on right rear air spring solenoid","008","C10",,,,,"BK","2",,,
"ETA","C468",,"Below LH rear of vehicle, on linear height sensor","008","F9",,,,,"GY","4",,,
"ETA","C470",,"Under LH side of rear package tray, on subwoofer amplifier","010","B10",,,,,"GY","2",,,
"ETA","C471","W/O Police","LH side of trunk, on trailer adapter relays","009","F5",,,"095","003",,"20",,,
"ETA","C471","W/Police","LH side of trunk, on emergency flasher relays","010","F8",,,,,,"10",,,
"ETA","C477",,"Center rear of trunk lid, on trunk lid switch","009","A7",,,,,,"2",,,
"ETA","C478",,"Center rear of trunk lid, on trunk lid release solenoid/ajar switch","010","D10",,,,,"GY","3",,,
"ETA","C479",,"Center rear of trunk lid, on trunk lid lamp","010","C10",,,,,"BR","2",,,
"ETA","C480",,"LH rear of vehicle, on left rear park/stop/turn lamp","009","F7",,,,,"BK","3",,,
"ETA","C481",,"LH rear of vehicle, on left rear park/stop/turn lamp","009","F7",,,,,"BK","3",,,
"ETA","C482",,"RH rear of vehicle, on right rear park/stop/turn lamp","009","C10",,,,,"BK","3",,,
"ETA","C483",,"RH rear of vehicle, on right rear park/stop/turn lamp","009","C10",,,,,"BK","3",,,
"ETA","C484","Crown Victoria","LH rear of vehicle, on left backup lamp","009","F10",,,,,"BK","2",,,
"ETA","C484","Grand Marquis","LH rear of trunk lid, on left backup lamp","009","A8",,,,,,"2",,,
"ETA","C485","Crown Victoria","RH rear of vehicle, on right backup lamp","009","D10",,,,,"BK","2",,,
"ETA","C485","Grand Marquis","RH rear of trunk lid, on right backup lamp","009","B10",,,,,,"2",,,
"ETA","C486",,"Center rear of vehicle, on left license lamp","009","E10",,,,,"BK","2",,,
"ETA","C487",,"Center rear of vehicle, on right license lamp","009","E10",,,,,"BK","2",,,
"ETA","C488",,"Under LH side of rear package tray, on left rear speaker","010","F6",,,,,"GY","2",,,
"ETA","C489",,"Under RH side of rear package tray, on right rear speaker","010","B10",,,,,"GY","2",,,
