EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
"ETA","Cooling Fan",,"N/A","Front of engine compartment","C109","002","F5",,,,,,
"ETA","Cooling Fan Relay",,"14N089","RH front of engine compartment, in engine compartment fuse panel",,"003","D1",,,,,,
"ETA","Courtesy Lamp Disable Connector","Police Option Only","N/A","Behind RH side of I/P, near grommet","C200","006","F2",,,,,,
"ETA","Crankshaft Position (CKP) Sensor",,"6C315","Lower RH front of engine","C177","003","B1",,,,,,
"ETA","Data Link Connector (DLC)",,"N/A","Behind LH side of I/P","C2021","006","F6",,,"23","10",,
"ETA","Day/Night Sensor/Amplifier",,"13A018","Top LH side of I/P, above instrument cluster","C286","005","A8",,,"87","3",,
"ETA","Daytime Running Lamps (DRL) Module","With Daytime Running Lamps (DRL)","15A272","Center front of vehicle, on front of upper radiator support","C180","001","F5",,,"97","4",,
"ETA","Differential Pressure Feedback EGR (DPFE) Sensor",,"90460","Center rear of engine, near RH side of intake manifold","C181","002","A6",,,,,,
"ETA","Dome Lamp",,"N/A","Center of headliner",,"009","A5",,,,,,
"ETA","Drivers Air Bag",,"043B13","In center of steering wheel","C237","004","A6",,,,,,
"ETA","Drivers Door Module",,"N/A","In center of LH front door","C520","009","F3",,,"57","5",,
"ETA","Drivers Door Module",,"N/A","In center of LH front door","C519","009","F3",,,"57","4",,
"ETA","Drivers Door Module",,"N/A","In center of LH front door","C518","009","F3",,,"57","4",,
"ETA","Drivers Lumbar Switch",,"N/A","In LH front seat assembly","C331",,,,,,,,
"ETA","Drivers Power Lumbar Compressor",,"14547","Under front of LH front seat assembly","C333","007","E1",,,,,,
"ETA","Drivers Power Seat Motor","with Power Recliner/Lumbar","14547","Under LH front seat assembly","C325","007","E10",,,"120","5",,
"ETA","Drivers Recliner Motor",,"54619A74","In rear of LH front seat assembly","C329","007","B10",,,,,,
"ETA","Drivers Seat Control Switch","W/Power Recliner","N/A","In LH front door","C516","008","D1",,,"120","4",,
"ETA","Drivers Seat Control Switch","W/O Power Recliner","N/A","On LH side of LH front seat assembly","C327","007","F10",,,"120","4",,
"ETA","Drivers Seat Module",,"N/A","Below drivers seat","C319","007","E1",,,"123","4",,
"ETA","Drivers Seat Module",,"N/A","Below drivers seat","C318","007","E1",,,"123","4",,
"ETA","Drivers Seat Module",,"N/A","Below drivers seat","C303","007","E1",,,"123","3",,
"ETA","Drivers Seat Module",,"N/A","Below drivers seat","C302","007","E1",,,"123","3",,
"ETA","DRL Module Jumper",,"14A624","Center front of vehicle, on front of upper radiator support","C180","001","F5",,,,,,
"ETA","EGR Vacuum Regulator (EVR) Solenoid",,"9D475","Top center rear of engine","C179","003","A5",,,,,,
"ETA","Electric Brake Controller Connector",,"D-43","Behind I/P, left of steering column","C243","004","A4",,,,,,
"ETA","Electronic Automatic Temperature Control (EATC) Module",,"19980","Center of I/P","C228","006","F4",,,"55","5",,
"ETA","Electronic Automatic Temperature Control (EATC) Module",,"19980","Center of I/P","C227","006","F4",,,"55","5",,
"ETA","Electronic Day/Night Mirror",,"17700","In center of windshield header","C900","004","A3",,,,,,
"ETA","Electronic Variable Orifice (EVO) Steering Module",,"3F712","Behind RH side of I/P, above glove box","C214","010","F7",,,"43","3",,
"ETA","Emergency Flasher Relay #1","W/Police","N/A","LH rear of trunk","C471","010","F8",,,,,,
"ETA","Emergency Flasher Relay #2","W/Police","N/A","LH rear of trunk","C471","010","F9",,,,,,
"ETA","Engine Compartment Fuse Box",,"14290","RH front of engine compartment, behind battery",,"002","D1",,,,,,
"ETA","Engine Coolant Temperature Sender","Natural Gas Vehicle","10884","Top RH front of engine, near fuel injector #1","C189","011","B1",,,,,,
"ETA","Engine Coolant Temperature Sender","Gasoline","10884","Top RH front of engine, near fuel injector #1","C175","001","A6",,,,,,
"ETA","Engine Coolant Temperature (ECT) Sensor",,"12A648","Top LH front of engine","C183","002","F6",,,,,,
"ETA","Engine Oil Pressure Switch",,"9278","Lower LH side of engine, above engine oil filter","C1014","001","E10",,,,,,
"ETA","EVAC and Fill Connector",,"N/A","LH front wheel well","C115","001","C10",,,"42","5",,
"ETA","Evaporative Emission (EVAP) Canister Purge Valve",,"N/A","Rear center of engine compartment","C108","002","A5",,,,,,
"ETA","EVO Actuator",,"3N803","Lower LH front of engine compartment, on power steering assembly","C184","001","C10",,,,,,
"ETA","EVO Test Connector",,"8345","RH side of trunk","C411","008","D10",,,,,,
"ETA","Front Control Unit","LUX","18C852","Center of I/P","C259","006","F7",,,"130","6",,
"ETA","Front Control Unit","LUX","18C852","Center of I/P","C257","006","F7",,,"130","5",,
"ETA","Front Control Unit","M100","19B131/19B132","Center of I/P","C258","006","F7",,,"130","5",,
"ETA","Front Dome/Reading Lamp",,"13776","Center of headliner","C907","009","A5",,,,,,
"ETA","Front Flasher",,"PIA","Right rear of engine compartment","C1038","001","A1",,,,,,
"ETA","Front Height Position Sensor",,"N/A","Under LH front seat","C320","007","E1",,,,,,
"ETA","Fuel Filler Door Release Solenoid",,"9B241","LH side of trunk, near fuel door","C463","010","F7",,,,,,
"ETA","Fuel Filler Door Release Switch",,"9B242","Center of LH front door, on rear of armrest","C506","010","D1",,,,,,
"ETA","Fuel Indicator Module (FIM)",,"N/A","Front of engine compartment","C124","011","F3",,,"24","11",,
"ETA","Fuel Injector #8",,"9F593","Top of cylinder #8","C197","002","C1",,,,,,
"ETA","Fuel Injector #7",,"9F593","Top of cylinder #7","C196","002","C1",,,,,,
"ETA","Fuel Injector #6",,"9F593","Top of cylinder #6","C195","002","C1",,,,,,
"ETA","Fuel Injector #5",,"9F593","Top of cylinder #5","C194","002","C1",,,,,,
"ETA","Fuel Injector #4",,"9F593","Top of cylinder #4","C193","002","C1",,,,,,
"ETA","Fuel Injector #3",,"9F593","Top of cylinder #3","C192","002","C1",,,,,,
"ETA","Fuel Injector #2",,"9F593","Top of cylinder #2","C191","002","C1",,,,,,
"ETA","Fuel Injector #1",,"9F593","Top of cylinder #1","C190","002","C1",,,,,,
"ETA","Fuel Pump Prime Connector",,"14489","LH side of engine compartment, near fender apron","C187","002","D10",,,,,,
"ETA","Fuel Pump Relay",,"14B192","LH side of engine compartment, in relay center","C110","001","B10",,,"23","10",,
"ETA","Fuel Rail Cutoff Solenoid",,"N/A","Top of engine, on fuel rail","C100","011","C1",,,,,,
"ETA","Fuel Rail Pressure Sensor",,"N/A","On top of engine","C116","011","A1",,,,,,
"ETA","Fuel Rail Temperature Sensor #1",,"N/A","On top of engine","C113","011","A3",,,,,,
"ETA","Fuel Rail Temperature Sensor #2",,"N/A","On top of engine","C114","011","A4",,,,,,
"ETA","Fuel Tank Assembly High Pressure Transducer",,"N/A","On fuel tank assembly","C422","011","B10",,,,,,
"ETA","Fuel Tank Assembly Temperature Sensor #1",,"N/A","On fuel tank assembly","C418","011","A8",,,,,,
"ETA","Fuel Tank Assembly Temperature Sensor #2",,"N/A","On fuel tank assembly","C419","011","F8",,,,,,
"ETA","Fuel Tank Solenoid Valve #1",,"N/A","On fuel tank assembly","C414","011","F5",,,,,,
"ETA","Fuel Tank Solenoid Valve #2",,"N/A","On fuel tank assembly","C415","011","F6",,,,,,
"ETA","Fuel Tank Solenoid Valve #3",,"N/A","On fuel tank assembly","C416","011","C10",,,,,,
"ETA","Fuel Tank Solenoid Valve #4",,"N/A","On fuel tank assembly","C417","011","F9",,,,,,
"ETA","Fuel Valve Relay","NGV Only","N/A","In relay center","C110",,,,,,,,
"ETA","Fuse Link",,"14526","RH side of engine compartment, at engine compartment fuse box",,"001","D1",,,,,,
"ETA","Generator/Voltage Regulator",,"10300","Top front of engine","C154","001","F6",,,,,,
"ETA","Generator/Voltage Regulator",,"10300","Top front of engine","C153","001","F6",,,,,,
"ETA","Glove Box Lamp",,"14413","Behind RH side of I/P, in glove box","C2016","005","B1",,,,,,
"ETA","Headlamp Switch Assembly",,"N/A","LH side of I/P, left of steering column","C262","005","D10",,,"13","18",,
"ETA","Headlamp Switch Assembly",,"N/A","LH side of I/P, left of steering column","C249","005","D10",,,"13","18",,
"ETA","High Mount Stop Lamp Assembly",,"13A613","Top center of rear package tray","C324","009","A6",,,,,,
"ETA","Hidden Antenna Module",,"8K891","RH front of trunk","C407","008","B10",,,,,,
"ETA","Horizontal Position Sensor",,"N/A","Under LH front seat","C322","007","D1",,,,,,
"ETA","Horn Assembly",,"13A803","LH front of vehicle, on bumper shock bracket","C1000","001","F8",,,,,,
"ETA","Horn Relay",,"14N089","RH front of engine compartment, in engine compartment fuse box",,"003","D1",,,,,,
"ETA","I/P Cigar Lighter",,"15055","Center of I/P","C2015",,,,,,,,
"ETA","I/P Cigar Lighter",,"15055","Center of I/P","C2013",,,,,,,,
"ETA","I/P Cigar Lighter Lamp",,"N/A","Center of I/P","C2011",,,,,,,,
"ETA","I/P Fuse Panel",,"14A067","Below I/P, left of steering column","C198","006","F10",,,,,,
"ETA","Idle Air Control (IAC) Valve",,"9F715","Center rear of engine, near LH side of intake manifold","C1003","003","F6",,,,,,
"ETA","Ignition Switch",,"11572","RH side of steering column","C292","005","E10",,,"13","19",,
"ETA","In-car Temperature Sensor",,"19C734","Behind top center of I/P","C293","006","A5",,,,,,
"ETA","Inertia Fuel Shut-off Switch",,"9D362","LH side of trunk, on support","C466","008","F7",,,,,,
"ETA","Instrument Cluster","Analog","10849","Top LH side of I/P","C250","005","A6",,,"60","7",,
"ETA","Instrument Cluster","Analog","10849","Top LH side of I/P","C251","006","C10",,,"60","7",,
"ETA","Instrument Cluster","Digital","10849","Top LH side of I/P","C256","006","A8",,,"63","6",,
"ETA","Instrument Cluster","Digital","10849","Top LH side of I/P","C255","006","A8",,,"63","6",,
"ETA","Instrument Cluster","Digital","10849","Top LH side of I/P","C254","006","A8",,,"63","6",,
"ETA","Intake Air Temperature (IAT) Sensor",,"12A697","LH front of engine compartment, on rear of air cleaner assembly","C157","002","E10",,,,,,
