EVTM,CELL,PAGE,NAME,QUALIFIER,REFCELL,REFPAGE,CARROT,PAGEID1,PAGEID2,ITEMID_,CELLID2
"ETA","010","008","Blower Motor Resistor Assembly",,"054","002",,,,,
"ETA","010","008","Blower Motor Switch",,"054","002",,,,,
"ETA","010","008","Headlamp Switch Assembly",,"013","017",,,,,
"ETA","010","008","Lighting Control Module (LCM)",,"058","001",,,,,
"ETA","010","008","Brake Fluid Level Switch",,"060","005",,,,,
"ETA","010","008","Brake Fluid Level Switch",,"065","002",,,,,
"ETA","010","008","Ignition Switch",,"060","005",,,,,
"ETA","010","008","Ignition Switch",,"065","002",,,,,
"ETA","010","008","Message Center Switch Assembly",,"063","002",,,,,
"ETA","010","008","Warning Lamps Module",,"065","001",,,,,
"ETA","010","008","Instrument Cluster","Analog","060","007",,,,,
"ETA","010","009","Steering Wheel Rotation Sensor",,"043","001",,,,,
"ETA","010","009","Left Rear Window Control Switch",,"100","003",,,,,
"ETA","010","009","Air Bag Diagnostic Connector",,"046","002",,,,,
"ETA","010","009","Trunk Lid Lamp",,"089","001",,,,,
"ETA","010","009","Electronic Day/Night Mirror",,"125","001",,,,,
"ETA","010","009","Right Rear Window Control Switch",,"100","003",,,,,
"ETA","010","009","Air Suspension/EVO Steering Module",,"041","002",,,,,
"ETA","010","009","Air Suspension/EVO Steering Module",,"043","001",,,,,
"ETA","010","009","Electronic Variable Orifice (EVO) Steering Module",,"043","002",,,,,
"ETA","010","009","Passengers Power Lumbar Compressor",,"122","001",,,,,
"ETA","010","009","Right Power/Heated Mirror",,"124","001",,,,,
"ETA","010","009","S500",,"010","010","E",,,,
"ETA","010","009","S600",,"010","011","F",,,,
"ETA","010","009","C323",,"010","012","G",,,,
"ETA","010","009","C308",,"010","012","H",,,,
"ETA","010","010","Power Mirror Switch",,"124","001",,,,,
"ETA","010","010","One Touch Window Down Module",,"100","002",,,,,
"ETA","010","010","Left Lock Cylinder Lamp",,"089","003",,,,,
"ETA","010","010","Left Front Door Courtesy Lamp",,"089","003",,,,,
"ETA","010","010","Trunk Lid Release Switch",,"113","002",,,,,
"ETA","010","010","Master Window/Door Lock Control Switch",,"100","001",,,,,
"ETA","010","010","Master Window/Door Lock Control Switch",,"110","001",,,,,
"ETA","010","010","Master Window/Door Lock Control Switch",,"111","001",,,,,
"ETA","010","010","Remote Keyless Entry Switch Assembly",,"111","003",,,,,
"ETA","010","010","Drivers Seat Control Switch","W/Power Recliner","120","001",,,,,
"ETA","010","010","Memory Switch",,"123","002",,,,,
"ETA","010","010","Left Power/Heated Mirror",,"124","001",,,,,
"ETA","010","010","Drivers Door Module",,"057","001",,,,,
"ETA","010","010","S208",,"010","009","E",,,,
"ETA","010","010","Left Front Door Latch Switch",,"066","002",,,,,
"ETA","010","010","Left Rear Door Latch Switch",,"066","002",,,,,
"ETA","010","011","Passengers Seat Control Switch",,"120","002",,,,,
"ETA","010","011","Right Power/Heated Mirror",,"124","001",,,,,
"ETA","010","011","Right Front Door Courtesy Lamp",,"089","003",,,,,
"ETA","010","011","Right Lock Cylinder Lamp",,"089","003",,,,,
"ETA","010","011","Right Front Window/Door Lock Control Switch",,"100","003",,,,,
"ETA","010","011","Right Front Window/Door Lock Control Switch",,"111","001",,,,,
"ETA","010","011","Right Rear Door Latch Switch",,"066","002",,,,,
"ETA","010","011","Right Front Door Latch Switch",,"066","002",,,,,
"ETA","010","011","S208",,"010","009","F",,,,
"ETA","010","012","Drivers Seat Module",,"123","002",,,,,
"ETA","010","012","Drivers Power Lumbar Compressor",,"122","001",,,,,
"ETA","010","012","Seat Belt Switch",,"066","001",,,,,
"ETA","010","012","Seat Switch",,"111","001",,,,,
"ETA","010","012","Drivers Seat Control Switch","W/O Power Recliner","120","003",,,,,
"ETA","010","012","S208",,"010","009","H",,,,
"ETA","010","012","Dome Lamp",,"089","004",,,,,
"ETA","010","012","Front Dome/Reading Lamp",,"089","004",,,,,
"ETA","010","012","Rear Dome/Reading Lamp",,"089","004",,,,,
"ETA","010","012","Police Map Lamp Assembly",,"096","001",,,,,
"ETA","010","012","S208",,"010","009","G",,,,
"ETA","010","013","Fuel Filler Door Release Solenoid",,"116","001",,,,,
"ETA","010","013","Fuel Tank Solenoid Valve #3",,"024","008",,,,,
"ETA","010","013","Fuel Tank Solenoid Valve #4",,"024","008",,,,,
"ETA","010","013","Left Rear Running Lamp",,"092","003",,,,,
"ETA","010","013","Left Backup Lamp","Crown Victoria","093","002",,,,,
"ETA","010","013","Left Rear Park/Stop/Turn Lamps",,"090","003",,,,,
"ETA","010","013","Left Rear Park/Stop/Turn Lamps",,"092","003",,,,,
"ETA","010","013","Right Rear Park/Stop/Turn Lamps",,"090","003",,,,,
"ETA","010","013","Right Rear Park/Stop/Turn Lamps",,"092","004",,,,,
"ETA","010","013","Right Backup Lamp","Crown Victoria","093","002",,,,,
"ETA","010","013","Right Rear Running Lamp",,"092","004",,,,,
"ETA","010","013","C408",,"010","014","I",,,,
"ETA","010","013","S404",,"010","014","J",,,,
"ETA","010","013","C421",,"010","015","K",,,,
"ETA","010","013","Trailer/Camper Adapter",,"095","002",,,,,
"ETA","010","014","Left Backup Lamp","Grand Marquis","093","001",,,,,
"ETA","010","014","Right Backup Lamp","Grand Marquis","093","001",,,,,
"ETA","010","014","Trunk Lid Release Solenoid/Ajar Switch",,"113","001",,,,,
"ETA","010","014","Trunk Lid Release Solenoid/Ajar Switch",,"113","002",,,,,
"ETA","010","014","Left License Lamp",,"092","004",,,,,
"ETA","010","014","Right License Lamp",,"092","004",,,,,
"ETA","010","014","S402",,"010","013","I",,,,
"ETA","010","014","Trailer/Camper Adapter",,"095","001",,,,,
"ETA","010","014","Trailer Battery Charging Relay","W/O Police","095","001",,,,,
"ETA","010","014","Trailer Exterior Lamps Relay","W/O Police","095","002",,,,,
"ETA","010","014","Trailer Left Turn Relay","W/O Police","095","001",,,,,
"ETA","010","014","Trailer Right Turn Relay","W/O Police","095","001",,,,,
"ETA","010","014","Emergency Flasher Relay #1","W/Police","096","004",,,,,
"ETA","010","014","Emergency Flasher Relay #2","W/Police","096","004",,,,,
"ETA","010","014","S402",,"010","013","J",,,,
"ETA","010","015","Fuel Tank Solenoid Valve #1",,"024","008",,,,,
"ETA","010","015","Fuel Tank Solenoid Valve #2",,"024","008",,,,,
"ETA","010","015","S402",,"010","013","K",,,,
"ETA","010","015","Front Control Unit","LUX","130","001",,,,,
"ETA","010","015","Rear Chassis Unit",,"130","002",,,,,
"ETA","010","015","Subwoofer Amplifier",,"130","003",,,,,
"ETA","010","015","CD Changer",,"130","003",,,,,
"ETA","012","001","Starter Motor/Solenoid",,"020","001",,,,,
"ETA","012","001","Engine Compartment Fuse Box",,"013","007",,,,,
"ETA","012","001","Ignition Switch",,"013","007",,,,,
"ETA","012","001","Ignition Switch",,"149","006",,,,,
"ETA","012","001","I/P Fuse Panel",,"013","007",,,,,
"ETA","012","001","Power Distribution",,"013","013",,,,,
"ETA","012","001","Instrument Cluster","Analog","060","006",,,,,
"ETA","012","001","Instrument Cluster","Digital","063","004",,,,,
"ETA","012","001","Grounds",,"010","001",,,,,
"ETA","013","001","Starter Motor/Solenoid",,"020","001",,,,,
"ETA","013","001","Generator/Voltage Regulator",,"012","001",,,,,
"ETA","013","001","Engine Compartment Fuse Box",,"013","002",,,,,
"ETA","013","001","Trailer Exterior Lamps Relay","W/O Police","095","002",,,,,
"ETA","013","001","Trailer/Camper Adapter",,"095","002",,,,,
"ETA","013","001","Trailer Left Turn Relay","W/O Police","095","001",,,,,
"ETA","013","001","Trailer Right Turn Relay","W/O Police","095","001",,,,,
"ETA","013","001","Trailer Battery Charging Relay","W/O Police","095","001",,,,,
"ETA","013","002","Engine Compartment Fuse Box",,"013","001",,,,,
"ETA","013","002","Engine Compartment Fuse Box",,"013","003",,,,,
"ETA","013","002","Horn Relay",,"031","001",,,,,
"ETA","013","002","Horn Relay",,"044","001",,,,,
"ETA","013","002","CD Changer",,"130","003",,,,,
"ETA","013","002","Rear Chassis Unit",,"130","002",,,,,
"ETA","013","002","Subwoofer Amplifier",,"130","003",,,,,
"ETA","013","002","Police Power Relay",,"096","001",,,,,
"ETA","013","003","Engine Compartment Fuse Box",,"013","002",,,,,
"ETA","013","003","Engine Compartment Fuse Box",,"013","004",,,,,
"ETA","013","003","Passengers Seat Control Switch",,"120","002",,,,,
"ETA","013","003","Passengers Seat Control Switch",,"121","001",,,,,
"ETA","013","003","Passengers Lumbar Switch",,"122","001",,,,,
"ETA","013","003","Drivers Seat Control Switch","W/O Power Recliner","120","003",,,,,
"ETA","013","003","Drivers Lumbar Switch",,"122","001",,,,,
"ETA","013","003","Drivers Seat Module",,"123","002",,,,,
"ETA","013","003","Fuel Filler Door Release Switch",,"116","001",,,,,
"ETA","013","003","Drivers Seat Control Switch","W/Power Recliner","120","001",,,,,
"ETA","013","003","Drivers Door Module",,"057","001",,,,,
"ETA","013","003","Trunk Lid Release Switch",,"113","001",,,,,
"ETA","013","003","Master Window/Door Lock Control Switch",,"110","001",,,,,
"ETA","013","003","Right Front Window/Door Lock Control Switch",,"110","001",,,,,
"ETA","013","004","Engine Compartment Fuse Box",,"013","003",,,,,
"ETA","013","004","Engine Compartment Fuse Box",,"013","005",,,,,
"ETA","013","004","Compressor Relay",,"041","001",,,,,
"ETA","013","004","Air Suspension/EVO Steering Module",,"041","001",,,,,
"ETA","013","004","Left Rear Air Spring Solenoid",,"041","001",,,,,
"ETA","013","004","Right Rear Air Spring Solenoid",,"041","001",,,,,
"ETA","013","004","Air Suspension Compressor Motor and Vent Solenoid",,"041","001",,,,,
"ETA","013","004","Instrument Cluster","Analog","060","006",,,,,
"ETA","013","005","Engine Compartment Fuse Box",,"013","004",,,,,
"ETA","013","005","Engine Compartment Fuse Box",,"013","006",,,,,
"ETA","013","005","Fuel Indicator Module (FIM)",,"024","001",,,,,
"ETA","013","005","Fuel Pump Prime Connector",,"023","007",,,,,
"ETA","013","005","Fuel Pump Relay",,"023","007",,,,,
"ETA","013","005","Fuel Valve Relay","NGV Only","024","008",,,,,
"ETA","013","005","Powertrain Control Module (PCM)","Gasoline","023","001",,,,,
"ETA","013","005","Powertrain Control Module (PCM)","Natural Gas","024","001",,,,,
"ETA","013","005","PCM Power Relay",,"021","001",,,,,
"ETA","013","005","PCM Power Relay",,"023","001",,,,,
"ETA","013","005","PCM Power Relay",,"024","001",,,,,
"ETA","013","005","Anti-lock Brake Module",,"042","001",,,,,
"ETA","013","005","EVAC and Fill Connector",,"042","001",,,,,
"ETA","013","005","Lighting Control Module (LCM)",,"058","001",,,,,
"ETA","013","005","Daytime Running Lamps (DRL) Module","With Daytime Running Lamps (DRL)","097","002",,,,,
"ETA","013","006","Engine Compartment Fuse Box",,"013","005",,,,,
"ETA","013","006","Engine Compartment Fuse Box",,"013","007",,,,,
"ETA","013","006","Cooling Fan Relay",,"033","001",,,,,
"ETA","013","006","Rear Window Defrost Relay",,"056","001",,,,,
"ETA","013","006","Lighting Control Module (LCM)",,"058","001",,,,,
"ETA","013","006","Hidden Antenna Module",,"056","001",,,,,
"ETA","013","006","Power Distribution",,"013","011",,,,,
"ETA","013","006","Power Distribution",,"013","009",,,,,
"ETA","013","006","Power Distribution",,"013","012",,,,,
"ETA","013","007","Engine Compartment Fuse Box",,"013","006",,,,,
"ETA","013","007","Engine Compartment Fuse Box",,"013","008",,,,,
"ETA","013","007","Generator/Voltage Regulator",,"012","001",,,,,
"ETA","013","007","Ignition Switch",,"013","008",,,,,
"ETA","013","007","Ignition Switch",,"149","006",,,,,
"ETA","013","007","Starting System",,"020","001",,,,,
"ETA","013","007","Power Distribution",,"013","013",,,,,
"ETA","013","007","Power Distribution",,"013","014",,,,,
"ETA","013","007","Power Distribution",,"013","010",,,,,
"ETA","013","008","Engine Compartment Fuse Box",,"013","007",,,,,
"ETA","013","008","Ignition Switch",,"013","007",,,,,
"ETA","013","008","Ignition Switch",,"149","006",,,,,
"ETA","013","008","Instrument Cluster","Analog","060","005",,,,,
"ETA","013","008","Warning Indicators",,"065","002",,,,,
"ETA","013","008","Power Distribution",,"013","012",,,,,
"ETA","013","008","Power Distribution",,"013","011",,,,,
"ETA","013","008","Power Distribution",,"013","016",,,,,
"ETA","013","008","Power Distribution",,"013","015",,,,,
"ETA","013","008","Power Distribution",,"013","010",,,,,
"ETA","013","009","Electronic Automatic Temperature Control (EATC) Module",,"055","001",,,,,
"ETA","013","009","Instrument Cluster","Digital","063","001",,,,,
"ETA","013","009","Clock",,"044","002",,,,,
"ETA","013","009","I/P Fuse Panel",,"013","006",,,,,
"ETA","013","009","Lighting Control Module (LCM)",,"058","001",,,,,
"ETA","013","009","Front Control Unit","LUX","130","001",,,,,
"ETA","013","009","Front Control Unit","M100","130","004",,,,,
"ETA","013","009","Drivers Seat Module",,"123","001",,,,,
"ETA","013","009","Remote Keyless Entry Switch Assembly",,"111","003",,,,,
"ETA","013","009","Master Window/Door Lock Control Switch",,"111","001",,,,,
"ETA","013","009","Drivers Seat Control Switch","W/Power Recliner","123","001",,,,,
"ETA","013","009","Memory Switch",,"123","002",,,,,
"ETA","013","009","Right Front Window/Door Lock Control Switch",,"111","001",,,,,
"ETA","013","009","Power Mirror Switch",,"124","001",,,,,
"ETA","013","009","Left Spotlamp",,"096","002",,,,,
"ETA","013","009","Right Spotlamp",,"096","002",,,,,
"ETA","013","010","I/P Fuse Panel",,"013","008",,,,,
"ETA","013","010","Left Radio Noise Capacitor",,"021","001",,,,,
"ETA","013","010","Left Ignition Coil",,"021","002",,,,,
"ETA","013","010","Right Radio Noise Capacitor",,"021","001",,,,,
"ETA","013","010","Right Ignition Coil",,"021","002",,,,,
"ETA","013","010","I/P Fuse Panel",,"013","007",,,,,
"ETA","013","010","A/C-Heater Mode Switch",,"054","002",,,,,
"ETA","013","010","Blower Motor",,"055","001",,,,,
"ETA","013","011","Power Distribution",,"013","006",,,,,
"ETA","013","011","I/P Fuse Panel",,"013","006",,,,,
"ETA","013","011","Rear Window Defrost Control",,"056","001",,,,,
"ETA","013","011","Left Power/Heated Mirror",,"124","001",,,,,
"ETA","013","011","Right Power/Heated Mirror",,"124","001",,,,,
"ETA","013","011","Lighting Control Module (LCM)",,"058","001",,,,,
"ETA","013","011","Headlamp Switch Assembly",,"013","017",,,,,
"ETA","013","011","Trunk Lid Release Switch",,"113","001",,,,,
"ETA","013","011","Drivers Door Module",,"057","003",,,,,
"ETA","013","011","Master Window/Door Lock Control Switch",,"100","001",,,,,
"ETA","013","011","One Touch Window Down Module",,"100","002",,,,,
"ETA","013","011","I/P Fuse Panel",,"013","008",,,,,
"ETA","013","012","I/P Fuse Panel",,"013","006",,,,,
"ETA","013","012","I/P Fuse Panel",,"013","008",,,,,
"ETA","013","012","Multi-function Switch",,"090","001",,,,,
"ETA","013","012","Brake On/Off (BOO) Switch",,"090","001",,,,,
"ETA","013","012","Brake Pressure Switch",,"031","002",,,,,
"ETA","013","012","Air Bag Diagnostic Monitor",,"046","001",,,,,
"ETA","013","012","Headlamp Switch Assembly",,"013","017",,,,,
"ETA","013","012","Lighting Control Module (LCM)",,"058","001",,,,,
"ETA","013","012","Multi-function Switch",,"087","002",,,,,
"ETA","013","012","I/P Cigar Lighter",,"044","002",,,,,
"ETA","013","012","Auxiliary Power",,"044","002",,,,,
"ETA","013","012","Emergency Flasher Relay #1","W/Police","096","004",,,,,
"ETA","013","012","Emergency Flasher Relay #2","W/Police","096","004",,,,,
"ETA","013","013","I/P Fuse Panel",,"013","007",,,,,
"ETA","013","013","Air Bag Diagnostic Monitor",,"046","001",,,,,
"ETA","013","013","Instrument Cluster","Digital","063","001",,,,,
"ETA","013","013","Instrument Cluster","Analog","060","006",,,,,
"ETA","013","013","Instrument Cluster","Digital","063","004",,,,,
"ETA","013","013","EVAC and Fill Connector",,"042","001",,,,,
"ETA","013","013","Anti-lock Brake Module",,"042","001",,,,,
"ETA","013","014","I/P Fuse Panel",,"013","007",,,,,
"ETA","013","014","Multi-function Switch",,"090","001",,,,,
"ETA","013","014","Trailer Battery Charging Relay","W/O Police","095","001",,,,,
"ETA","013","014","A/C-Heater Mode Switch",,"054","003",,,,,
"ETA","013","014","Electronic Automatic Temperature Control (EATC) Module",,"055","001",,,,,
"ETA","013","014","Steering Wheel Rotation Sensor",,"043","001",,,,,
"ETA","013","014","Steering Wheel Rotation Sensor",,"043","002",,,,,
"ETA","013","014","Blend Door Actuator","without EATC","054","002",,,,,
"ETA","013","014","Blend Door Actuator","with EATC","055","002",,,,,
"ETA","013","014","Transmission Range (TR) Sensor",,"093","001",,,,,
"ETA","013","014","Shift Lock Actuator",,"037","001",,,,,
"ETA","013","014","Air Suspension/EVO Steering Module",,"041","001",,,,,
"ETA","013","014","Electronic Day/Night Mirror",,"125","001",,,,,
"ETA","013","014","Electronic Variable Orifice (EVO) Steering Module",,"043","002",,,,,
"ETA","013","014","Daytime Running Lamps (DRL) Module","With Daytime Running Lamps (DRL)","097","002",,,,,
"ETA","013","015","I/P Fuse Panel",,"013","008",,,,,
"ETA","013","015","Instrument Cluster","Analog","060","001",,,,,
"ETA","013","015","Instrument Cluster","Analog","060","003",,,,,
"ETA","013","015","Air Bag Diagnostic Monitor",,"046","001",,,,,
"ETA","013","015","Warning Lamps Module",,"065","001",,,,,
"ETA","013","015","Transmission Control Switch (TCS)",,"029","002",,,,,
"ETA","013","015","Lighting Control Module (LCM)",,"058","001",,,,,
"ETA","013","016","I/P Fuse Panel",,"013","008",,,,,
"ETA","013","016","Windshield Wiper Motor",,"081","001",,,,,
"ETA","013","016","Wiper Control Module",,"081","001",,,,,
"ETA","013","016","Front Control Unit","LUX","130","001",,,,,
"ETA","013","016","Front Control Unit","M100","130","004",,,,,
"ETA","013","016","Clock",,"044","002",,,,,
