EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EWL,Blower Motor Relay,2.5L,N/A,In relay box #2,,,,,,13,21,,
EWL,Blower Motor Relay,3.0L,N/A,In relay box #2,,,,,,13,21,,
EWL,Blower Motor Relay,4.0L,N/A,In relay box #2,,,,,,13,21,,
EWL,Blower Motor Resistor Assembly,2.5L,19A706,"RH rear of engine compartment, near blower motor",C163,1,D1,,,,,,
EWL,Blower Motor Resistor Assembly,3.0L,19A706,"RH rear of engine compartment, near blower motor",C163,4,A3,,,,,,
EWL,Blower Motor Resistor Assembly,4.0L,19A706,"RH rear of engine compartment, near blower motor",C163,6,A3,,,,,,
EWL,Blower Switch,,N/A,Center of I/P,,,,,,,,,
EWL,Brake Fluid Level Switch,4.0L,2K478,"LH rear of engine compartment, on brake fluid reservoir",C137,6,A7,,,,,,
EWL,Brake Fluid Level Switch,2.5L,2K478,"LH rear of engine compartment, on brake fluid reservoir",C137,1,A10,,,,,,
EWL,Brake Fluid Level Switch,3.0L,2K478,"LH rear of engine compartment, on brake fluid reservoir",C137,4,A10,,,,,,
EWL,Brake Pedal Position (BPP) Switch,,13480,"Behind LH side of I/P, on brake pedal support",C210,8,F7,,,90,4,,
EWL,Brake Pressure Switch,3.0L,N/A,LH side of engine compartment,C138,4,B10,,,,,,
EWL,Brake Pressure Switch,4.0L,N/A,LH side of engine compartment,C138,6,A8,,,,,,
EWL,Brake Pressure Switch,2.5L,N/A,LH side of engine compartment,C138,1,A10,,,,,,
EWL,Camshaft Position (CMP) Sensor,2.5L,6B288,"LH front of engine, behind oil pump pulley",C123,2,C10,,,,,,
EWL,Camshaft Position (CMP) Sensor,3.0L,6B288,Top rear of engine,C123,5,B1,,,,,,
EWL,Camshaft Position (CMP) Sensor,4.0L,12A112,Top rear of engine,C123,7,A6,,,,,,
EWL,Camshaft Position (CMP) Sensor Shield,,N/A,Near camshaft position sensor (CMP),,,,,,,,,
EWL,Canister Vent Solenoid,,N/A,"Rear of body, near fuel tank",,,,,,,,,
EWL,Central Timer Module (CTM),,N/A,Behind center of I/P,C221,9,A6,,,59,6,,
EWL,Central Timer Module (CTM),,N/A,Behind center of I/P,C224,9,A6,,,59,6,,
EWL,Central Timer Module (CTM) Diagnostic Connector,,N/A,"Behind I/P, bottom of steering wheel",C220,,,,,,,,
EWL,Cigar Lighter,,15550,"Behind lower center of I/P, in ashtray assembly",C226,9,A7,,,,,,
EWL,Cigar Lighter,,15550,"Behind lower center of I/P, in ashtray assembly",C227,9,A7,,,,,,
EWL,Clockspring Assembly,,N/A,Top of steering column,C218,9,F4,,,31,3,,
EWL,Clockspring Assembly,,N/A,Top of steering column,C219,9,F4,,,31,3,,
EWL,Clutch Pedal Position (CPP) Switch,,11A152,"Behind LH side of I/P, top of clutch pedal support",C206,9,D10,,,20,3,,
