EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EWH,Canister Vent,Sedan,N/A,On under body of car below the spare tire well,C469,14,E10,,,,,,
EWH,Canister Vent,Wagon,N/A,On under body of car below the spare tire well,C469,19,A1,,,,,,
EWH,Cargo Lamp,,N/A,"Center of roof, front of liftgate header",C439,19,A5,,,,,,
EWH,Cargo Lamp Relay,,14B194,"Left rear corner of vehicle, below cargo flooring",C467,18,F8,89,6,89,6,,
EWH,Cellular Phone Antenna,Sedan,N/A,Center top of rear window,C418,14,A5,,,,,,
EWH,Cellular Phone Antenna,Wagon,N/A,Left rear side of vehicle,C418,18,F2,,,,,,
EWH,Cellular Phone Audio Shield,,N/A,On wiring harness near cellular phone support electronics,,,,,,,,,
EWH,Cellular Phone Handset,Sedan,19A393,In center of seat console,C315,13,F4,135,3,135,3,,
EWH,Cellular Phone Handset,Sedan,N/A,In center of seat console,C417,13,F3,,,,,,
EWH,Cellular Phone Handset,Wagon,19A393,In center of seat console,C315,18,E2,135,3,135,3,,
EWH,Cellular Phone Handset,Wagon,N/A,In center of seat console,C417,18,E2,,,,,,
EWH,Cellular Phone In-Line Fuse,Sedan,N/A,Above left rear wheel well in cargo area,,14,F5,,,,,,
EWH,Cellular Phone In-Line Fuse,Wagon,N/A,Above left rear wheel well in cargo area,,17,F5,,,,,,
EWH,Cellular Phone Shield,,N/A,On wiring harness near cellular phone support electronics,,,,,,,,,
EWH,Cellular Phone Support Electronics,Sedan,19A472,"Left rear side of cargo compartment, behind wheel well",C413,14,F3,135,3,135,3,,
EWH,Cellular Phone Support Electronics,Wagon,19A472,"Left rear side of cargo compartment, behind wheel well",C413,19,F9,135,3,135,3,,
EWH,Cigar Lighter,Sedan,15055,In lower center of I/P,C211,15,C1,,,,,,
EWH,Cigar Lighter,Sedan,15055,In lower center of I/P,C212,15,C1,,,,,,
EWH,Cigar Lighter,Wagon,15055,In lower center of I/P,C211,18,C1,,,,,,
EWH,Cigar Lighter,Wagon,15055,In lower center of I/P,C212,18,C1,,,,,,
EWH,Clockspring Assembly,,N/A,"In steering column, below steering wheel",C228,23,A9,,,,,,
EWH,Clockspring Assembly,,N/A,"In steering column, below steering wheel",C298,23,A9,,,,,,
EWH,Compact Disc Changer,Sedan,18C830,In cargo compartment behind wheel well,C493,14,F9,130,15,130,15,,
EWH,Compact Disc Changer,Wagon,18C830,In cargo compartment behind wheel well,C493,18,E9,130,15,130,15,,
EWH,Compact Disc Changer Shield,,N/A,On wiring harness near compact disc changer,,,,,,,,,
EWH,Crankshaft Position (CKP) Sensor,3.0L 2V,6C315,Lower right side of engine,C184,1,C1,,,,,,
EWH,Crankshaft Position (CKP) Sensor,3.0L 2V FFV,6C315,Lower right side of engine,C184,5,C1,,,,,,
EWH,Crankshaft Position (CKP) Sensor,3.0L 4V,6C315,Lower right side of engine block,C184,3,D1,,,,,,
EWH,Crankshaft Position (CKP) Sensor,3.4L SHO,6C315,Lower right side of engine block,C155,8,D1,,,,,,
EWH,Crankshaft Position (CKP) Sensor Shield,,N/A,"In wire harness, between crankshaft position (CKP) sensor and powertrain control module (PCM)",,,,,,,,,
EWH,Data Link Connector,,14A459,"Mounted on I/P, below steering column",C229,24,F9,14,3,14,3,,
EWH,Daytime Running Lamps (DRL) Jumper,Without Daytime Running Lamps,15A272,"In left front fender, below left headlamp",C186,9,D10,,,,,,
EWH,Daytime Running Lamps (DRL) Module,With Daytime Running Lamps,15A272,"In left front fender, below left headlamp",C186,9,D10,97,3,97,3,,
EWH,Delta Pressure Feedback EGR (DPFE) Sensor,3.0L 2V,9J460,Mounted on right rear side of intake manifold,C1029,2,A2,,,,,,
EWH,Delta Pressure Feedback EGR (DPFE) Sensor,3.0L 2V FFV,9J460,Mounted on right rear side of intake manifold,C1029,6,A2,,,,,,
EWH,Delta Pressure Feedback EGR (DPFE) Sensor,3.0L 4V,N/A,Mounted on left rear side of intake manifold,C1029,4,A8,,,,,,
EWH,Delta Pressure Feedback EGR (DPFE) Sensor,3.4L SHO,N/A,Mounted on left rear side of intake manifold,C1029,8,A6,,,,,,
EWH,Digital Transmission Range (DTR) Sensor,Except Per Ford Powertrain,7F293,Left rear of engine compartment on top of transmission housing,C171,9,A5,29,7,29,7,,
EWH,Digital Transmission Range (DTR) Sensor,Per Ford Powertrain,7F293,Left rear of engine compartment on top of transmission housing,C171,9,A5,29,7,29,7,,
