EVTM,CELL,LOCPAGE,ZONE,NAME,QUALIFIER,TYPE,CONN_NAME,FREQUENCY
EVS,151,4,D10,C253,,CON,,
EVS,151,4,D10,I/P Fuse Panel,,COM,,
EVS,151,4,D10,Heater Blower Switch,,COM,,
EVS,151,4,E1,C219,,CON,,
EVS,151,4,E1,LH Courtesy Lamp Switch,,COM,,
EVS,151,4,E10,Instrument Panel Rheostat,,COM,,
EVS,151,4,F10,C241,,CON,,
EVS,151,4,F10,Wheel-to-Wheel Lockout Switch,,COM,,
EVS,151,4,F2,C200,,CON,,
EVS,151,4,F2,Ignition Switch,,COM,,
EVS,151,4,F3,Exhaust Brake Clutch Switch,,COM,,
EVS,151,4,F4,C238,,CON,,
EVS,151,4,F4,Fuel Gauge Illumination Lamp,,COM,,
EVS,151,4,F5,Accelerator Switch,,COM,,
EVS,151,4,F5,C233,,CON,,
EVS,151,4,F6,C240,,CON,,
EVS,151,4,F6,Voltmeter Illumination Lamp,,COM,,
EVS,151,4,F7,Voltmeter,,COM,,
EVS,151,4,F8,C250,,CON,,
EVS,151,4,F8,Differential Lockout Switch,,COM,,
EVS,151,4,F9,C232,,CON,,
EVS,151,4,F9,Exhaust Brake Control Switch,,COM,,
EVS,151,5,A1,C214,,CON,,
EVS,151,5,A1,Tachometer,,COM,,
EVS,151,5,A3,Air Pressure Gauge Illumination Lamp,,COM,,
EVS,151,5,A3,C239,,CON,,
EVS,151,5,A4,C228,,CON,,
EVS,151,5,A4,Roof Marker Lamps Blink Switch,,COM,,
EVS,151,5,A5,C249,,CON,,
EVS,151,5,A5,CB Radio Jack,,COM,,
EVS,151,5,A6,C231,,CON,,
EVS,151,5,A6,Heater Blower Motor,,COM,,
EVS,151,5,A7,C205,,CON,,
EVS,151,5,A7,C229,,CON,,
EVS,151,5,A7,Exterior Lighting Relay,,COM,,
EVS,151,5,A7,Fuel Shutoff Relay,,COM,,
EVS,151,5,A8,Brake Low Air Warning Proveout Relay,,COM,,
EVS,151,5,A8,C209,,CON,,
EVS,151,5,A9,C210,,CON,,
EVS,151,5,A9,Cab Latch Warning Proveout Relay,,COM,,
EVS,151,5,B1,C244,,CON,,
EVS,151,5,B1,Water Temperature Gauge Illumination Lamp,,COM,,
EVS,151,5,B10,Windshield Wiper Timer Relay,,COM,,
EVS,151,5,B10,C202,,CON,,
EVS,151,5,C1,Water Temperature Gauge,,COM,,
EVS,151,5,C10,ABS Crank Relay,,COM,,
EVS,151,5,C10,ABS Warning Lamp Relay,,COM,,
EVS,151,5,C10,C208,,CON,,
EVS,151,5,C10,C254,,CON,,
EVS,151,5,C10,C255,,CON,,
EVS,151,5,C10,Transmission Temperature Warning Proveout Relay,,COM,,
EVS,151,5,D10,C246,,CON,,
EVS,151,5,D10,C252,,CON,,
EVS,151,5,D10,Radio Relay,,COM,,
EVS,151,5,D10,Rear Axle Shift Control Relay,,COM,,
EVS,151,5,E10,C230,,CON,,
EVS,151,5,E10,Marker Lamps Relay,,COM,,
EVS,151,5,F10,C224,,CON,,
EVS,151,5,F10,Turn/Hazard Flasher,,COM,,
EVS,151,5,F3,C245,,CON,,
EVS,151,5,F3,Oil Pressure Gauge Illumination Lamp,,COM,,
EVS,151,5,F4,C225,,CON,,
EVS,151,5,F4,Multi-Function Switch,,COM,,
EVS,151,5,F5,C201,,CON,,
EVS,151,5,F5,Windshield Wiper/Washer Switch,,COM,,
EVS,151,5,F6,C221,,CON,,
EVS,151,5,F6,C265,,CON,,
EVS,151,5,F6,Park Brake Signal Lamp Switch,,COM,,
EVS,151,5,F7,C226,,CON,,
EVS,151,5,F7,Hazard Switch,,COM,,
EVS,151,5,F8,C242,,CON,,
EVS,151,5,F8,C258,,CON,,
EVS,151,5,F8,Heater Control Illumination Lamp,,COM,,
EVS,151,5,F9,Brake Low Air Pressure Buzzer,,COM,,
EVS,151,5,F9,C207,,CON,,
EVS,151,5,F9,C266,,CON,,
EVS,151,6,A1,C403,,CON,,
EVS,151,6,A1,LH Rear Combination Lamp Assembly,,COM,,
EVS,151,6,A2,C410,,CON,,
EVS,151,6,A2,C411,,CON,,
EVS,151,6,A2,Wheel-to-Wheel Lockout Position Switch,Tandem Axle,COM,,
