EVTM,NAME,QUALIFIER,LOCATION,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,COLOR,TERMINAL,ITEMID_,SORT,FREQUENCY
EVD,C107,4.6L,"RH front of engine, on A/C clutch coil",006,F3,,,,,BK,2,,,
EVD,C108,,"Below center of vehicle, LH rear of transmission",008,F8,,,150,003,GY,16,,,
EVD,C109,3.8L,"Top of engine, on engine coolant temperature sender",003,F6,,,,,BK,2,,,
EVD,C109,4.6L,"Top of engine, on engine coolant temperature sender",006,F5,,,,,BK,2,,,
EVD,C110,3.8L,To right primary crash sensor,001,F4,,,,,W,4,,,
EVD,C110,4.6L,To right primary crash sensor,005,F3,,,,,W,4,,,
EVD,C111,3.8L,To left primary crash sensor,001,F7,,,,,,4,,,
EVD,C111,4.6L,To left primary crash sensor,005,F8,,,,,,4,,,
EVD,C112,,"Below center of vehicle, LH rear of transmission",008,F7,,,150,003,,8,,,
EVD,C113,,"LH rear of transmission, on vehicle speed sensor (VSS)",008,F4,,,,,W,2,,,
EVD,C114,3.8L,"LH front of engine compartment, to solenoid control valve body",002,E10,,,,,BK,4,,,
EVD,C114,4.6L,"LH front of engine compartment, to solenoid control valve body",006,E10,,,,,BK,4,,,
EVD,C116,3.8L,"RH side of engine compartment, on intake air temperature (IAT) sensor",003,C1,,,,,BK,2,,,
EVD,C116,4.6L,"RH side of engine compartment, on intake air temperature (IAT) sensor",005,C1,,,,,BK,2,,,
EVD,C117,3.8L,"LH front of engine compartment, on anti-lock pump motor relay",003,C10,,,042,003,BR,4,,,
EVD,C117,4.6L,"LH front of engine compartment, on anti-lock pump motor relay",007,B10,,,042,003,BR,4,,,
EVD,C120,3.8L,"LF of engine compartment, on anti-lock brake fluid level switch",003,D10,,,,,BK,2,,,
EVD,C120,4.6L,"LF of engine compartment, on anti-lock brake fluid level switch",007,C10,,,,,BK,2,,,
EVD,C121,3.8L,"LH front of vehicle, on G121 ground bus",001,F8,,,,,W,5,,,
EVD,C121,4.6L,"LH front of vehicle, on G121 ground bus",005,F8,,,,,W,5,,,
EVD,C122,3.8L,"RH front of vehicle, behind headlamps",001,E1,,,,,GY,1,,,
EVD,C122,4.6L,"RH front of vehicle, behind headlamps",005,E1,,,,,GY,1,,,
EVD,C123,3.8L,"Lower RF of vehicle, on EVAP purge flow sensor",003,F3,,,,,,4,,,
EVD,C123,4.6L,"Lower RF of vehicle, on EVAP purge flow sensor",005,F4,,,,,,4,,,
EVD,C127,3.8L,"LR of engine compartment, on anti-lock brake pedal travel switch",002,A7,,,,,BK,2,,,
EVD,C127,4.6L,"LR of engine compartment, on anti-lock brake pedal travel switch",005,A9,,,,,BK,2,,,
EVD,C128,3.8L,"RH side of engine, to heated oxygen sensor (HO2S) #1",003,D1,,,,,GN,4,,,
EVD,C128,4.6L,"RH side of engine, to heated oxygen sensor (HO2S) #1",005,A3,,,,,GN,4,,,
EVD,C129,3.8L,"LH side of engine compartment, near power distribution box",004,C10,,,,,GY,4,,,
EVD,C129,4.6L,"LH side of engine compartment, near power distribution box",006,D10,,,,,GY,4,,,
EVD,C130,3.8L,"LH front of engine compartment, on washer motor",004,F8,,,,,BK,2,,,
EVD,C130,4.6L,"LH front of engine compartment, on washer motor",007,F7,,,,,BK,2,,,
EVD,C133,3.8L,"LH front of vehicle, on left front park/turn lamp",004,E10,,,,,BR,3,,,
EVD,C133,4.6L,"LH front of vehicle, on left front park/turn lamp",007,E10,,,,,BR,3,,,
EVD,C134,3.8L,"RH front of vehicle, on right front park/turn lamp",004,E1,,,,,BR,3,,,
EVD,C134,4.6L,"RH front of vehicle, on right front park/turn lamp",007,F3,,,,,BR,3,,,
EVD,C137,3.8L,"Front of engine compartment, on engine cooling fan motor",004,F5,,,,,BK,3,,,
EVD,C137,4.6L,"Front of engine compartment, on engine cooling fan motor",005,F5,,,,,BK,3,,,
EVD,C138,3.8L,"RH front of engine compartment, on constant control relay module (CCRM)",003,E1,,,033,003,BK,24,,,
EVD,C138,4.6L,"RH front of engine compartment, on constant control relay module (CCRM)",005,D1,,,033,003,BK,24,,,
EVD,C139,3.8L,"RH front of vehicle, on G139 ground bus",001,F3,,,,,W,5,,,
EVD,C139,4.6L,"RH front of vehicle, on G139 ground bus",007,D1,,,,,W,5,,,
EVD,C140,3.8L,"RH side of engine compartment, on mass air flow (MAF) sensor",001,D1,,,023,011,BK,6,,,
EVD,C140,4.6L,"RH side of engine compartment, on mass air flow (MAF) sensor",005,D1,,,024,011,BK,6,,,
EVD,C141,3.8L,"LH front of vehicle, on left headlamp",004,E10,,,,,BK,3,,,
EVD,C141,4.6L,"LH front of vehicle, on left headlamp",007,E10,,,,,BK,3,,,
EVD,C142,3.8L,"RH front of vehicle, on right headlamp",004,D1,,,,,BK,3,,,
EVD,C142,4.6L,"RH front of vehicle, on right headlamp",007,E1,,,,,BK,3,,,
EVD,C143,3.8L,"LH front of vehicle, on left front park lamp",002,F8,,,,,BR,3,,,
EVD,C143,4.6L,"LH front of vehicle, on left front park lamp",007,F9,,,,,BR,3,,,
EVD,C144,3.8L,"RH front of vehicle, on right front park lamp",002,F3,,,,,BR,3,,,
EVD,C144,4.6L,"RH front of vehicle, on right front park lamp",007,F4,,,,,BR,3,,,
EVD,C145,3.8L,"LH front of engine compartment, on washer fluid level sensor",004,F6,,,,,BK,2,,,
EVD,C145,4.6L,"LH front of engine compartment, on washer fluid level sensor",005,F7,,,,,BK,2,,,
EVD,C147,3.8L,"RH front of engine, on ignition coil",002,A1,,,,,BK,4,,,
EVD,C148,3.8L,On crankshaft position (CKP) sensor,002,B1,,,,,BK,2,,,
EVD,C148,4.6L,On crankshaft position (CKP) sensor,006,F4,,,,,BK,2,,,
EVD,C150,3.8L,"Top LH side of safety wall, on windshield wiper motor",004,A7,,,081,002,GY,6,,,
EVD,C150,4.6L,"Top LH side of safety wall, on windshield wiper motor",005,A6,,,081,002,GY,6,,,
EVD,C156,3.8L,"RH front of engine compartment, below upper radiator support",001,D1,,,150,004,GY,8,,,
EVD,C156,4.6L,"RH front of engine compartment, below upper radiator support",005,E1,,,150,004,GY,8,,,
EVD,C161,3.8L,RH rear corner of engine compartment,001,A3,,,150,005,BK,42,,,
EVD,C161,4.6L,RH rear corner of engine compartment,005,A2,,,150,006,BK,42,,,
EVD,C163,3.8L,"Lower LH front corner of engine compartment, on anti-lock brake control module",003,E10,,,042,006,BK,55,,,
EVD,C163,4.6L,"Lower LH front corner of engine compartment, on anti-lock brake control module",007,D10,,,042,006,BK,55,,,
EVD,C164,3.8L,"Lower RH front of vehicle, on evaporative emissions (EVAP) canister purge solenoid",004,F2,,,,,BK,2,,,
EVD,C164,4.6L,"Lower RH front of vehicle, on evaporative emissions (EVAP) canister purge solenoid",005,F2,,,,,BK,2,,,
EVD,C165,3.8L,"RH rear of engine, on EGR vacuum regulator (EVR) solenoid",003,B1,,,,,BK,2,,,
EVD,C165,4.6L,"RH front of engine, on EGR vacuum regulator (EVR) solenoid",007,D1,,,,,BK,2,,,
EVD,C167,3.8L,"Lower RH front of engine, to radio noise capacitor",001,B1,,,,,GY,1,,,
EVD,C171,3.8L,"LH front of engine compartment, forward of battery",001,E10,,,,,,4,,,
EVD,C171,4.6L,"LH front of engine compartment, forward of battery",005,D10,,,,,,4,,,
EVD,C174,3.8L,To camshaft position (CMP) sensor,002,A5,,,,,BK,3,,,
EVD,C174,4.6L,To camshaft position (CMP) sensor,006,F8,,,,,BK,2,,,
EVD,C175,3.8L,"Lower LH rear of engine, to heated oxygen sensor (HO2S) #2",003,A6,,,,,GN,4,,,
EVD,C175,4.6L,"Lower LH rear of engine, to heated oxygen sensor (HO2S) #2",007,A10,,,,,GN,4,,,
EVD,C179,3.8L,"Top of engine, on idle air control (IAC) valve",004,A6,,,,,BK,2,,,
EVD,C179,4.6L,"Top of engine, on idle air control (IAC) valve",005,A4,,,,,BK,2,,,
EVD,C180,3.8L,"Top front of engine, on engine coolant temperature (ECT) sensor",003,F5,,,,,GY,2,,,
EVD,C180,4.6L,"Top front of engine, on engine coolant temperature (ECT) sensor",007,A6,,,,,GY,2,,,
EVD,C182,3.8L,"RH rear of engine, on pressure feedback EGR (PFE) sensor",004,A5,,,,,BK,3,,,
EVD,C182,4.6L,"RH rear of engine, on pressure feedback EGR (PFE) sensor",005,A5,,,,,BK,3,,,
EVD,C183,3.8L,"Top RH rear of engine, on throttle position (TP) sensor",003,C1,,,,,BK,3,,,
EVD,C183,4.6L,"Top RH rear of engine, on throttle position (TP) sensor",007,A4,,,,,BK,3,,,
EVD,C186,3.8L,In LH fender well on daytime running lamps (DRL) module,001,F9,,,097,003,BK,8,,,
EVD,C186,4.6L,In LH fender well on daytime running lamps (DRL) module,005,E10,,,097,003,BK,8,,,
EVD,C187,,"RH side of transmission, to heated oxygen sensor (HO2S) #3",008,A8,,,,,GN,4,,,
EVD,C188,3.8L,"LH rear of engine compartment, on brake fluid level switch",002,A10,,,,,GY,3,,,
EVD,C188,4.6L,"LH rear of engine compartment, on brake fluid level switch",006,A8,,,,,GY,3,,,
EVD,C192,3.8L,"RH front of vehicle, below G139 ground bus",002,D1,,,,,BK,2,,,
EVD,C192,4.6L,"RH front of vehicle, below G139 ground bus",006,E1,,,,,BK,2,,,
EVD,C196,3.8L,"LH front fender apron, on speed control amplifier",001,D10,,,031,004,BK,10,,,
EVD,C196,4.6L,"LH front fender apron, on speed control amplifier",005,C10,,,031,004,BK,10,,,
EVD,C200,,Behind RH side of I/P,010,D1,,,043,002,GY,14,,,
EVD,C2000,,"Behind RH side of I/P, on air bag diagnostic monitor",010,B1,,,046,004,GY,12,,,
EVD,C2001,,"Behind center of I/P, on A/C-heater function selector switch",011,A6,,,054,004,,4,,,
EVD,C2002,,"Behind LH side of I/P, on blower in-line fuse holder",010,E10,,,,,BK,2,,,
EVD,C2003,,"Behind center of I/P, on A/C-heater function selector switch",011,A6,,,054,004,,3,,,
EVD,C2004,,Behind RH side of I/P,,,,,150,006,,6,,,
EVD,C2005,,"Behind RH side if I/P, on blend door motor control",,,,,054,005,,8,,,
EVD,C2007,,Behind RH side of I/P,010,F4,,,055,007,,22,,,
EVD,C2008,,"Behind RH side of I/P, above glove box",010,F3,,,150,016,,8,,,
EVD,C2009,,"Behind RH side of I/P, on blower motor speed controller",010,F3,,,,,,2,,,
EVD,C201,W/O Console,"At LH cowl panel, on park brake switch",009,D1,,,,,GY,2,,,
EVD,C201,With Console,"At LH cowl panel, on park brake switch",014,A4,,,,,GY,2,,,
EVD,C2012,,Behind RH side of I/P,011,E1,,,023,011,BK,16,,,
